artist_id,name,country,primary_genre,secondary_genre,debut_year,label_id,is_active,popularity_score
ART_0689,Anthony Simpson,USA,Pop,Metal,2000,LBL_0005,True,0.021
ART_0690,DJ Nicole Baby,UK,Hip-Hop,Classical,1990,LBL_0050,True,0.019
ART_0691,Destiny Prince,Latvia,Hip-Hop,Metal,2005,LBL_0021,True,0.056
ART_0692,Brian Anderson,Estonia,Hip-Hop,Pop,2008,LBL_0021,True,0.026
ART_0693,The Lunas,Serbia,Classical,,1998,LBL_0012,False,0.022
ART_0694,The Williamss,USA,Hip-Hop,,2014,LBL_0043,True,0.023
ART_0695,The Williamss,Monaco,Jazz,,1994,LBL_0001,True,0.073
ART_0696,The Lees,Micronesia,Rock,,1995,LBL_0030,True,0.018
ART_0697,Lil Keith King,UK,Hip-Hop,Country,2016,LBL_0024,False,0.026
ART_0698,Jerry Pierce,USA,Rock,,2003,LBL_0034,True,0.024
ART_0699,Lisa Carr,USA,Pop,,2023,LBL_0043,True,0.027
ART_0700,Brent Brooks,UK,Country,,2016,LBL_0048,True,0.017
