stream_id,track_id,artist_id,region,platform,stream_date,stream_count,skip_rate,completion_rate
STR_005350,TRK_05923,ART_0377,KN,YouTube Music,2025-03-29,434999,0.27,0.836
STR_005351,TRK_04646,ART_0381,IQ,Apple Music,2023-10-30,43999,0.187,0.693
STR_005352,TRK_04956,ART_0623,NR,YouTube Music,2025-05-30,33000,0.09,0.602
STR_005353,TRK_05923,ART_0377,RO,Spotify,2024-03-21,434999,0.362,0.861
STR_005354,TRK_05478,ART_0655,PW,Spotify,2026-03-11,525000,0.12,0.74
STR_005355,TRK_01182,ART_0423,UZ,Amazon Music,2022-08-26,245000,0.201,0.675
STR_005356,TRK_00076,ART_0654,GN,Amazon Music,2026-04-27,112000,0.288,0.814
STR_005357,TRK_01325,ART_0141,FJ,Apple Music,2022-03-30,111000,0.181,0.868
STR_005358,TRK_03091,ART_0352,TH,YouTube Music,2025-06-27,33000,0.146,0.76
STR_005359,TRK_02010,ART_0289,GW,Apple Music,2026-02-17,43999,0.04,0.927
STR_005360,TRK_00129,ART_0311,TV,Amazon Music,2023-03-04,804000,0.046,0.913
STR_005361,TRK_05798,ART_0458,LU,Apple Music,2025-04-07,249000,0.205,0.956
STR_005362,TRK_00649,ART_0637,ZA,Spotify,2025-06-28,81000,0.009,0.704
STR_005363,TRK_00130,ART_0211,BF,Spotify,2026-04-27,62000,0.178,0.892
STR_005364,TRK_05258,ART_0568,CZ,Spotify,2026-04-27,82000,0.429,0.905
STR_005365,TRK_02133,ART_0437,YE,YouTube Music,2026-04-27,99000,0.049,0.937
STR_005366,TRK_02046,ART_0157,PL,Apple Music,2023-02-26,166000,0.081,0.829
STR_005367,TRK_02835,ART_0267,TJ,Tidal,2024-06-21,35000,0.198,0.706
STR_005368,TRK_04410,ART_0311,MV,YouTube Music,2026-04-17,147000,0.323,0.843
STR_005369,TRK_04906,ART_0045,HR,Apple Music,2025-05-26,42000,0.101,0.785
STR_005370,TRK_01151,ART_0063,DJ,Spotify,2026-01-04,53000,0.336,0.665
STR_005371,TRK_03681,ART_0675,GQ,YouTube Music,2026-02-27,43999,0.098,0.715
STR_005372,TRK_00616,ART_0441,MV,Amazon Music,2024-12-18,74000,0.09,0.819
STR_005373,TRK_00764,ART_0515,FR,Spotify,2026-04-27,680000,0.254,0.777
STR_005374,TRK_04278,ART_0319,GD,Amazon Music,2023-07-31,165000,0.009,0.99
STR_005375,TRK_05505,ART_0135,CD,Spotify,2025-01-08,734000,0.238,0.847
STR_005376,TRK_05452,ART_0487,IN,Apple Music,2021-07-22,82000,0.385,0.758
STR_005377,TRK_05850,ART_0045,BT,Apple Music,2026-02-23,175000,0.369,0.925
STR_005378,TRK_00531,ART_0437,GT,Spotify,2025-12-03,525000,0.016,0.667
STR_005379,TRK_03300,ART_0413,LB,YouTube Music,2026-04-01,111000,0.357,0.68
STR_005380,TRK_05869,ART_0291,CH,Apple Music,2026-02-17,103000,0.215,0.915
STR_005381,TRK_03642,ART_0483,AU,Apple Music,2026-01-31,101000,0.18,0.852
STR_005382,TRK_05575,ART_0449,FI,Spotify,2025-01-23,56000,0.083,0.883
STR_005383,TRK_04136,ART_0295,FM,Apple Music,2021-03-21,273000,0.341,0.924
STR_005384,TRK_03768,ART_0273,UZ,Apple Music,2022-04-08,142000,0.339,0.846
STR_005385,TRK_03351,ART_0414,PG,Apple Music,2019-02-28,504000,0.309,0.833
STR_005386,TRK_05663,ART_0243,SL,Apple Music,2026-02-04,558000,0.193,0.784
STR_005387,TRK_00964,ART_0315,KW,Apple Music,2026-03-21,52000,0.211,0.656
STR_005388,TRK_02107,ART_0564,BR,Amazon Music,2025-12-13,211000,0.115,0.688
STR_005389,TRK_05225,ART_0437,KG,Amazon Music,2025-12-14,39000,0.26,0.819
STR_005390,TRK_05086,ART_0381,BN,Amazon Music,2023-12-03,342000,0.09,0.566
STR_005391,TRK_04794,ART_0214,EE,Tidal,2026-04-27,53000,0.141,0.752
STR_005392,TRK_04046,ART_0134,AM,Amazon Music,2025-05-08,92000,0.52,0.909
STR_005393,TRK_03933,ART_0355,BJ,Spotify,2025-07-15,835000,0.499,0.751
STR_005394,TRK_01000,ART_0307,BN,Spotify,2025-10-12,96000,0.086,0.609
STR_005395,TRK_03917,ART_0069,TT,Spotify,2026-01-20,85999,0.151,0.804
STR_005396,TRK_03978,ART_0091,AR,Apple Music,2023-10-11,120000,0.14,0.895
STR_005397,TRK_05505,ART_0135,MV,YouTube Music,2024-08-15,734000,0.092,0.741
STR_005398,TRK_01461,ART_0626,SA,Spotify,2024-11-03,591000,0.267,0.99
STR_005399,TRK_00123,ART_0467,RU,YouTube Music,2025-01-19,218000,0.232,0.589
STR_005400,TRK_02004,ART_0611,GT,Amazon Music,2026-01-31,85999,0.158,0.757
STR_005401,TRK_05505,ART_0135,NI,Spotify,2024-06-14,734000,0.017,0.677
STR_005402,TRK_04294,ART_0374,ST,YouTube Music,2026-01-21,46000,0.469,0.93
STR_005403,TRK_00227,ART_0246,LB,Tidal,2026-04-14,52000,0.321,0.815
STR_005404,TRK_04538,ART_0407,EC,Spotify,2022-12-12,115000,0.191,0.486
STR_005405,TRK_04106,ART_0643,GD,Apple Music,2021-03-09,145000,0.256,0.757
STR_005406,TRK_05923,ART_0377,GW,Amazon Music,2024-01-12,434999,0.252,0.836
STR_005407,TRK_03537,ART_0450,PH,YouTube Music,2021-03-21,99000,0.249,0.789
STR_005408,TRK_05478,ART_0655,BA,Amazon Music,2026-02-08,525000,0.146,0.759
STR_005409,TRK_03840,ART_0547,KR,YouTube Music,2023-08-02,32000,0.145,0.872
STR_005410,TRK_03998,ART_0415,PL,Apple Music,2025-02-26,40000,0.075,0.843
STR_005411,TRK_05288,ART_0559,NI,Amazon Music,2026-04-27,132000,0.06,0.7
STR_005412,TRK_04955,ART_0089,CM,Amazon Music,2026-04-12,1000000,0.253,0.735
STR_005413,TRK_01369,ART_0309,CI,YouTube Music,2025-12-22,70000,0.106,0.972
STR_005414,TRK_03642,ART_0483,LT,YouTube Music,2026-04-06,101000,0.136,0.361
STR_005415,TRK_00129,ART_0311,LV,Spotify,2025-06-01,804000,0.229,0.515
STR_005416,TRK_01321,ART_0286,SN,YouTube Music,2026-01-17,220000,0.293,0.542
STR_005417,TRK_03766,ART_0016,ES,Spotify,2025-03-25,94000,0.012,0.731
STR_005418,TRK_05663,ART_0243,JM,Apple Music,2026-03-23,558000,0.208,0.685
STR_005419,TRK_04846,ART_0609,TV,Amazon Music,2019-07-01,71000,0.195,0.747
STR_005420,TRK_05713,ART_0026,TL,YouTube Music,2023-11-07,368000,0.241,0.908
STR_005421,TRK_00390,ART_0283,PS,Spotify,2026-01-05,40000,0.023,0.865
STR_005422,TRK_05713,ART_0026,QA,Apple Music,2023-03-05,368000,0.036,0.755
STR_005423,TRK_03351,ART_0414,ET,Apple Music,2023-04-15,504000,0.115,0.927
STR_005424,TRK_00426,ART_0141,SD,Spotify,2025-06-20,212000,0.129,0.496
STR_005425,TRK_05505,ART_0135,KI,Apple Music,2025-08-11,734000,0.258,0.941
STR_005426,TRK_00474,ART_0657,AG,Amazon Music,2024-07-16,99000,0.319,0.818
STR_005427,TRK_04633,ART_0099,AD,Amazon Music,2026-03-14,42000,0.237,0.834
STR_005428,TRK_00558,ART_0379,SI,Spotify,2026-04-27,44999,0.122,0.883
STR_005429,TRK_00593,ART_0326,CG,Tidal,2023-08-17,31000,0.155,0.636
STR_005430,TRK_00112,ART_0141,BO,YouTube Music,2026-04-27,41000,0.194,0.915
STR_005431,TRK_04468,ART_0348,BH,Apple Music,2026-04-20,149000,0.248,0.819
STR_005432,TRK_03933,ART_0355,MK,Amazon Music,2025-08-20,835000,0.045,0.543
STR_005433,TRK_05002,ART_0242,CV,YouTube Music,2025-04-23,95000,0.186,0.627
STR_005434,TRK_00868,ART_0098,BW,Spotify,2014-08-10,121000,0.32,0.776
STR_005435,TRK_00341,ART_0344,DM,Spotify,2026-04-25,55000,0.149,0.788
STR_005436,TRK_03284,ART_0352,IN,YouTube Music,2022-12-05,31000,0.061,0.968
STR_005437,TRK_03839,ART_0549,AO,Spotify,2025-11-12,320000,0.203,0.879
STR_005438,TRK_04587,ART_0373,TL,YouTube Music,2026-04-27,234000,0.105,0.7
STR_005439,TRK_03404,ART_0208,QA,Amazon Music,2025-12-08,41000,0.052,0.853
STR_005440,TRK_01270,ART_0438,NO,Spotify,2025-03-12,62000,0.218,0.932
STR_005441,TRK_00157,ART_0683,RS,Amazon Music,2026-04-24,42999,0.101,0.845
STR_005442,TRK_05966,ART_0437,NG,Apple Music,2026-04-18,136000,0.201,0.928
STR_005443,TRK_04395,ART_0487,RO,Apple Music,2024-07-18,81000,0.151,0.717
STR_005444,TRK_03194,ART_0015,SK,YouTube Music,2025-06-10,116000,0.377,0.856
STR_005445,TRK_00764,ART_0515,MT,Spotify,2026-04-27,680000,0.125,0.937
STR_005446,TRK_04991,ART_0412,ME,Apple Music,2026-02-26,34000,0.145,0.526
STR_005447,TRK_05505,ART_0135,BZ,YouTube Music,2026-04-26,734000,0.246,0.52
STR_005448,TRK_05663,ART_0243,VE,Spotify,2026-03-28,558000,0.069,0.946
STR_005449,TRK_01810,ART_0300,SN,Apple Music,2025-12-02,32000,0.289,0.86
STR_005450,TRK_03397,ART_0217,MW,Apple Music,2026-04-27,534000,0.378,0.753
STR_005451,TRK_05019,ART_0007,PS,YouTube Music,2026-01-25,35000,0.048,0.783
STR_005452,TRK_04013,ART_0117,MU,Spotify,2025-10-19,48000,0.14,0.873
STR_005453,TRK_01908,ART_0305,JP,Spotify,2025-12-27,35000,0.069,0.523
STR_005454,TRK_00055,ART_0120,MH,Amazon Music,2026-03-28,101000,0.277,0.788
STR_005455,TRK_01211,ART_0611,FR,YouTube Music,2012-10-10,33000,0.236,0.649
STR_005456,TRK_01509,ART_0481,HN,Apple Music,2026-03-05,32000,0.201,0.812
STR_005457,TRK_01486,ART_0479,SI,Apple Music,2024-02-25,37000,0.041,0.95
STR_005458,TRK_00764,ART_0515,FR,Tidal,2026-04-27,680000,0.36,0.776
STR_005459,TRK_03933,ART_0355,PH,Apple Music,2025-11-04,835000,0.236,0.906
STR_005460,TRK_00513,ART_0423,GT,Spotify,2025-07-27,88999,0.267,0.646
STR_005461,TRK_03351,ART_0414,GA,Spotify,2024-10-19,504000,0.136,0.77
STR_005462,TRK_01589,ART_0209,CM,Spotify,2026-03-15,32000,0.181,0.637
STR_005463,TRK_00173,ART_0659,BD,YouTube Music,2025-06-18,199000,0.126,0.654
STR_005464,TRK_03857,ART_0438,OM,Spotify,2024-12-08,146000,0.101,0.883
STR_005465,TRK_04309,ART_0255,ZM,Spotify,2026-04-27,447000,0.421,0.758
STR_005466,TRK_01108,ART_0513,KI,YouTube Music,2026-04-27,122000,0.44,0.922
STR_005467,TRK_00270,ART_0097,OM,Spotify,2025-11-10,68000,0.285,0.593
STR_005468,TRK_02430,ART_0381,MZ,Spotify,2024-07-21,32000,0.053,0.779
STR_005469,TRK_03933,ART_0355,AR,Amazon Music,2025-07-21,835000,0.173,0.829
STR_005470,TRK_00101,ART_0272,FI,YouTube Music,2022-04-30,55000,0.074,0.818
STR_005471,TRK_04785,ART_0483,BT,Spotify,2023-11-05,34000,0.046,0.768
STR_005472,TRK_04955,ART_0089,BB,Spotify,2026-04-22,1000000,0.184,0.537
STR_005473,TRK_05086,ART_0381,PW,Spotify,2024-01-18,342000,0.162,0.789
STR_005474,TRK_05855,ART_0009,PA,Spotify,2026-03-15,148000,0.443,0.782
STR_005475,TRK_00500,ART_0426,PK,Amazon Music,2025-12-01,133000,0.08,0.94
STR_005476,TRK_04848,ART_0311,ET,Apple Music,2022-06-06,74000,0.119,0.77
STR_005477,TRK_05923,ART_0377,KH,Apple Music,2024-11-05,434999,0.287,0.803
STR_005478,TRK_00764,ART_0515,MN,Apple Music,2026-04-27,680000,0.265,0.85
STR_005479,TRK_00192,ART_0657,HU,Apple Music,2026-02-06,60000,0.099,0.706
STR_005480,TRK_04389,ART_0106,GW,Spotify,2016-09-21,72000,0.378,0.917
STR_005481,TRK_00547,ART_0677,TR,YouTube Music,2025-11-18,62000,0.041,0.907
STR_005482,TRK_04955,ART_0089,NE,Apple Music,2026-04-04,1000000,0.056,0.855
STR_005483,TRK_05284,ART_0021,IN,YouTube Music,2024-07-11,64000,0.148,0.635
STR_005484,TRK_01693,ART_0479,BR,YouTube Music,2022-11-20,36000,0.203,0.997
STR_005485,TRK_05717,ART_0381,IR,Spotify,2025-12-29,32000,0.189,0.633
STR_005486,TRK_04955,ART_0089,KR,Amazon Music,2026-04-06,1000000,0.079,0.614
STR_005487,TRK_04955,ART_0089,BW,Amazon Music,2026-04-20,1000000,0.421,0.874
STR_005488,TRK_05663,ART_0243,DM,Spotify,2026-04-12,558000,0.21,0.64
STR_005489,TRK_02678,ART_0120,RO,Amazon Music,2026-04-19,41000,0.238,0.883
STR_005490,TRK_03101,ART_0307,MN,Spotify,2026-03-13,75000,0.197,0.961
STR_005491,TRK_04076,ART_0409,QA,Spotify,2024-10-07,101000,0.048,0.874
STR_005492,TRK_04490,ART_0314,TN,Amazon Music,2026-02-26,31000,0.306,0.799
STR_005493,TRK_05803,ART_0069,SO,Spotify,2019-12-09,40000,0.098,0.641
STR_005494,TRK_04654,ART_0068,TG,Spotify,2019-06-11,257000,0.107,0.511
STR_005495,TRK_01825,ART_0309,AL,Amazon Music,2026-04-27,43999,0.334,0.7
STR_005496,TRK_04955,ART_0089,EC,Spotify,2026-04-08,1000000,0.205,0.832
STR_005497,TRK_02366,ART_0079,PK,YouTube Music,2026-04-08,63000,0.072,0.888
STR_005498,TRK_03620,ART_0309,GB,Amazon Music,2025-11-13,177999,0.137,0.928
STR_005499,TRK_00289,ART_0108,CU,Apple Music,2023-03-10,53000,0.214,0.848
STR_005500,TRK_04395,ART_0487,BG,Spotify,2025-05-23,81000,0.342,0.855
STR_005501,TRK_00339,ART_0050,VE,Apple Music,2026-04-27,42000,0.151,0.728
STR_005502,TRK_04652,ART_0404,UZ,YouTube Music,2025-11-20,80000,0.1,0.821
STR_005503,TRK_04676,ART_0428,LA,Spotify,2024-03-29,85999,0.264,0.982
STR_005504,TRK_02180,ART_0581,FJ,Amazon Music,2008-03-19,47000,0.071,0.81
STR_005505,TRK_01281,ART_0178,LS,Amazon Music,2026-01-21,75000,0.271,0.912
STR_005506,TRK_02189,ART_0141,DK,YouTube Music,2024-12-28,330000,0.198,0.789
STR_005507,TRK_03171,ART_0057,MM,Spotify,2022-04-18,64000,0.225,0.898
STR_005508,TRK_05330,ART_0381,BN,YouTube Music,2024-07-10,108000,0.31,0.775
STR_005509,TRK_05507,ART_0482,DE,Spotify,2022-06-23,78000,0.354,0.846
STR_005510,TRK_05505,ART_0135,AD,YouTube Music,2025-11-06,734000,0.12,0.818
STR_005511,TRK_03397,ART_0217,VN,Amazon Music,2026-04-27,534000,0.167,0.929
STR_005512,TRK_05923,ART_0377,SM,Spotify,2024-11-23,434999,0.081,0.714
STR_005513,TRK_03933,ART_0355,PH,Spotify,2026-01-03,835000,0.202,0.688
STR_005514,TRK_05713,ART_0026,MK,Apple Music,2026-03-15,368000,0.465,0.902
STR_005515,TRK_02345,ART_0437,LV,Spotify,2026-04-18,60000,0.017,0.69
STR_005516,TRK_03774,ART_0517,KR,Apple Music,2025-05-22,195000,0.205,0.614
STR_005517,TRK_05319,ART_0088,AE,Apple Music,2024-12-27,114000,0.164,0.951
STR_005518,TRK_01819,ART_0406,MZ,Amazon Music,2025-07-20,39000,0.133,0.667
STR_005519,TRK_03889,ART_0621,SB,Apple Music,2014-02-21,101000,0.292,0.642
STR_005520,TRK_04264,ART_0622,VC,Apple Music,2025-08-13,75000,0.15,0.948
STR_005521,TRK_03135,ART_0283,BG,Spotify,2026-04-27,113000,0.257,0.772
STR_005522,TRK_05663,ART_0243,AG,Spotify,2026-02-26,558000,0.322,0.888
STR_005523,TRK_00747,ART_0682,JO,Apple Music,2023-09-24,32000,0.202,0.773
STR_005524,TRK_04955,ART_0089,PY,Apple Music,2026-04-07,1000000,0.192,0.721
STR_005525,TRK_01276,ART_0096,MH,Spotify,2025-08-07,36000,0.136,0.718
STR_005526,TRK_05505,ART_0135,KZ,Spotify,2025-08-31,734000,0.364,0.962
STR_005527,TRK_03755,ART_0098,SY,Spotify,2023-11-02,99000,0.394,0.643
STR_005528,TRK_02092,ART_0575,PK,Amazon Music,2026-04-27,113000,0.112,0.674
STR_005529,TRK_00751,ART_0557,BD,Spotify,2026-04-27,295000,0.194,0.862
STR_005530,TRK_01369,ART_0309,BZ,Spotify,2025-12-03,70000,0.18,0.79
STR_005531,TRK_05478,ART_0655,CO,Apple Music,2026-03-08,525000,0.129,0.888
STR_005532,TRK_05478,ART_0655,CH,Tidal,2026-01-09,525000,0.222,0.61
STR_005533,TRK_00645,ART_0171,SI,Amazon Music,2025-10-21,40000,0.122,0.825
STR_005534,TRK_04368,ART_0551,AM,Apple Music,2020-05-30,121000,0.254,0.699
STR_005535,TRK_03682,ART_0147,TJ,Apple Music,2023-04-28,110000,0.219,0.718
STR_005536,TRK_05460,ART_0487,PK,Tidal,2024-08-05,195000,0.287,0.952
STR_005537,TRK_05663,ART_0243,AU,Apple Music,2026-01-31,558000,0.145,0.829
STR_005538,TRK_01316,ART_0045,FI,Tidal,2024-08-23,134000,0.229,0.806
STR_005539,TRK_03152,ART_0242,IS,Apple Music,2024-11-14,37000,0.143,0.783
STR_005540,TRK_00764,ART_0515,BZ,Amazon Music,2026-04-27,680000,0.084,0.673
STR_005541,TRK_05170,ART_0379,CL,Amazon Music,2026-04-27,36000,0.014,0.836
STR_005542,TRK_01976,ART_0651,MX,Spotify,2008-12-29,177999,0.032,0.883
STR_005543,TRK_01182,ART_0423,FJ,Amazon Music,2011-06-01,245000,0.1,0.846
STR_005544,TRK_02856,ART_0435,SO,Spotify,2024-05-21,92000,0.208,0.622
STR_005545,TRK_01911,ART_0677,NL,Spotify,2025-01-21,250000,0.218,0.904
STR_005546,TRK_04809,ART_0270,BN,YouTube Music,2026-01-13,105000,0.495,0.945
STR_005547,TRK_04955,ART_0089,AZ,Amazon Music,2026-04-07,1000000,0.17,0.844
STR_005548,TRK_05521,ART_0431,BW,Spotify,2026-03-19,47000,0.056,0.963
STR_005549,TRK_00897,ART_0334,AG,Spotify,2025-11-18,83000,0.294,0.779
STR_005550,TRK_05393,ART_0370,SM,Apple Music,2023-07-05,64000,0.176,0.897
STR_005551,TRK_00531,ART_0437,FR,Apple Music,2025-10-30,525000,0.394,0.88
STR_005552,TRK_01913,ART_0437,BF,Spotify,2025-09-13,61000,0.103,0.85
STR_005553,TRK_05279,ART_0437,CA,Tidal,2019-02-05,32000,0.256,0.861
STR_005554,TRK_05071,ART_0150,MR,Apple Music,2026-03-23,32000,0.169,0.918
STR_005555,TRK_03866,ART_0009,FI,Apple Music,2026-04-27,69000,0.357,0.769
STR_005556,TRK_00605,ART_0272,LV,Spotify,2026-01-17,44999,0.212,0.877
STR_005557,TRK_04534,ART_0039,GB,Apple Music,2025-05-18,80000,0.034,0.997
STR_005558,TRK_00778,ART_0039,GQ,Apple Music,2023-11-22,47000,0.3,0.806
STR_005559,TRK_05162,ART_0365,ZW,YouTube Music,2026-01-13,106000,0.108,0.795
STR_005560,TRK_01954,ART_0479,CU,Spotify,2024-02-14,98000,0.203,0.977
STR_005561,TRK_04212,ART_0262,PE,Spotify,2026-04-27,60000,0.188,0.89
STR_005562,TRK_04027,ART_0250,TH,Tidal,2026-04-27,31000,0.289,0.644
STR_005563,TRK_04654,ART_0068,AO,Spotify,2021-06-01,257000,0.04,0.92
STR_005564,TRK_05937,ART_0093,BD,Apple Music,2018-08-24,43999,0.242,0.558
STR_005565,TRK_01609,ART_0138,ZA,Amazon Music,2025-09-26,85000,0.131,0.563
STR_005566,TRK_01321,ART_0286,LR,Apple Music,2025-11-26,220000,0.258,0.624
STR_005567,TRK_04309,ART_0255,NE,Apple Music,2026-04-27,447000,0.012,0.656
STR_005568,TRK_05312,ART_0424,AZ,YouTube Music,2019-12-26,117000,0.118,0.96
STR_005569,TRK_03623,ART_0160,SE,Apple Music,2025-09-17,103000,0.276,0.704
STR_005570,TRK_03351,ART_0414,SN,Amazon Music,2022-09-07,504000,0.102,0.814
STR_005571,TRK_04301,ART_0027,NE,YouTube Music,2026-02-09,161000,0.228,0.698
STR_005572,TRK_01461,ART_0626,FI,Apple Music,2022-05-15,591000,0.227,0.788
STR_005573,TRK_05394,ART_0611,TH,Apple Music,2021-10-09,225000,0.12,0.804
STR_005574,TRK_00745,ART_0437,KM,Apple Music,2026-04-27,103000,0.426,0.865
STR_005575,TRK_00784,ART_0154,JO,Apple Music,2026-03-26,219000,0.156,0.829
STR_005576,TRK_03528,ART_0621,BS,Apple Music,2015-04-30,103000,0.241,0.921
STR_005577,TRK_04720,ART_0142,US,YouTube Music,2026-04-27,146000,0.25,0.728
STR_005578,TRK_03933,ART_0355,MV,YouTube Music,2026-04-05,835000,0.312,0.767
STR_005579,TRK_01639,ART_0092,CU,Spotify,2026-04-27,181999,0.374,0.635
STR_005580,TRK_00333,ART_0190,ST,Tidal,2023-07-24,38000,0.145,0.737
STR_005581,TRK_04242,ART_0158,KR,Apple Music,2024-04-28,58000,0.103,0.969
STR_005582,TRK_04955,ART_0089,CD,Spotify,2026-04-05,1000000,0.147,0.698
STR_005583,TRK_05667,ART_0154,US,Spotify,2024-07-19,533000,0.295,0.876
STR_005584,TRK_01301,ART_0453,IL,Spotify,2016-01-25,161000,0.039,0.804
STR_005585,TRK_05092,ART_0421,IN,Amazon Music,2026-03-25,85000,0.384,0.905
STR_005586,TRK_05478,ART_0655,OM,Amazon Music,2026-04-22,525000,0.111,0.746
STR_005587,TRK_03480,ART_0230,JM,Spotify,2024-07-22,90999,0.258,0.808
STR_005588,TRK_05443,ART_0097,MW,Spotify,2026-01-23,97000,0.439,0.937
STR_005589,TRK_02118,ART_0219,VN,Tidal,2026-02-02,149000,0.103,0.941
STR_005590,TRK_02153,ART_0267,AT,YouTube Music,2025-09-11,92000,0.219,0.899
STR_005591,TRK_00297,ART_0082,RS,Amazon Music,2026-03-16,38000,0.183,0.782
STR_005592,TRK_05505,ART_0135,ML,Tidal,2024-06-16,734000,0.156,0.967
STR_005593,TRK_04106,ART_0643,SA,Spotify,2020-06-24,145000,0.345,0.756
STR_005594,TRK_02431,ART_0117,TT,Apple Music,2025-04-19,36000,0.111,0.794
STR_005595,TRK_04547,ART_0046,DM,YouTube Music,2026-01-30,46000,0.284,0.717
STR_005596,TRK_03334,ART_0437,HU,Apple Music,2026-03-15,36000,0.098,0.829
STR_005597,TRK_04326,ART_0291,DO,Spotify,2026-02-18,42999,0.091,0.89
STR_005598,TRK_05496,ART_0593,HR,Spotify,2013-12-22,104000,0.183,0.651
STR_005599,TRK_02966,ART_0421,ES,Amazon Music,2026-04-23,35000,0.148,0.827
STR_005600,TRK_00355,ART_0520,BI,Spotify,2016-02-12,52000,0.35,0.853
STR_005601,TRK_05798,ART_0458,SR,Amazon Music,2025-01-15,249000,0.194,0.681
STR_005602,TRK_01682,ART_0177,FJ,YouTube Music,2021-03-28,56000,0.033,0.981
STR_005603,TRK_00426,ART_0141,TO,Spotify,2025-04-30,212000,0.096,0.724
STR_005604,TRK_04380,ART_0406,LI,Amazon Music,2024-06-10,413999,0.258,0.942
STR_005605,TRK_00531,ART_0437,RO,Spotify,2026-01-24,525000,0.216,0.753
STR_005606,TRK_00616,ART_0441,NI,YouTube Music,2014-11-01,74000,0.024,0.824
STR_005607,TRK_00179,ART_0339,MA,YouTube Music,2022-08-10,67000,0.304,0.686
STR_005608,TRK_00146,ART_0487,SR,Apple Music,2026-02-08,40000,0.277,0.529
STR_005609,TRK_03917,ART_0069,LY,YouTube Music,2025-01-30,85999,0.22,0.739
STR_005610,TRK_05667,ART_0154,FJ,Apple Music,2024-08-26,533000,0.173,0.659
STR_005611,TRK_00129,ART_0311,SM,YouTube Music,2024-02-05,804000,0.199,0.669
STR_005612,TRK_05145,ART_0100,UZ,Amazon Music,2026-03-28,195000,0.227,0.795
STR_005613,TRK_00425,ART_0267,HT,Tidal,2026-01-10,41000,0.087,0.88
STR_005614,TRK_04055,ART_0317,ET,Apple Music,2022-05-29,191000,0.19,0.536
STR_005615,TRK_04746,ART_0649,LR,Apple Music,2021-05-22,33000,0.082,0.961
STR_005616,TRK_04656,ART_0266,MT,YouTube Music,2024-01-21,101000,0.076,0.903
STR_005617,TRK_04955,ART_0089,CN,Spotify,2026-04-05,1000000,0.076,0.613
STR_005618,TRK_05049,ART_0015,ME,Apple Music,2025-08-30,52000,0.22,0.685
STR_005619,TRK_05211,ART_0266,IQ,Spotify,2025-12-26,88999,0.094,0.493
STR_005620,TRK_02817,ART_0651,CG,Spotify,2009-10-17,38000,0.083,0.778
STR_005621,TRK_00531,ART_0437,UZ,Apple Music,2026-01-05,525000,0.393,0.848
STR_005622,TRK_01355,ART_0158,LY,Spotify,2025-08-05,104000,0.045,0.92
STR_005623,TRK_01461,ART_0626,BS,Amazon Music,2025-10-22,591000,0.27,0.914
STR_005624,TRK_04955,ART_0089,PT,YouTube Music,2026-03-28,1000000,0.031,0.952
STR_005625,TRK_01203,ART_0184,TH,Spotify,2025-04-20,57000,0.171,0.88
STR_005626,TRK_05923,ART_0377,MZ,Amazon Music,2023-11-23,434999,0.264,0.83
STR_005627,TRK_05105,ART_0586,GW,YouTube Music,2026-04-16,220000,0.417,0.862
STR_005628,TRK_05167,ART_0254,BZ,YouTube Music,2025-08-14,36000,0.033,0.838
STR_005629,TRK_00531,ART_0437,ST,Spotify,2025-11-21,525000,0.093,0.805
STR_005630,TRK_05667,ART_0154,CF,Spotify,2024-04-29,533000,0.129,0.724
STR_005631,TRK_01520,ART_0288,TV,Spotify,2026-04-27,46000,0.027,0.776
STR_005632,TRK_00129,ART_0311,EE,Apple Music,2025-03-02,804000,0.139,0.939
STR_005633,TRK_04309,ART_0255,PL,Apple Music,2026-04-27,447000,0.03,0.677
STR_005634,TRK_00129,ART_0311,SI,Apple Music,2023-04-30,804000,0.15,0.68
STR_005635,TRK_03817,ART_0368,MU,Apple Music,2026-04-27,66000,0.05,0.926
STR_005636,TRK_03313,ART_0300,VN,Spotify,2025-12-22,54000,0.288,0.927
STR_005637,TRK_05420,ART_0624,TJ,YouTube Music,2021-08-18,39000,0.04,0.845
STR_005638,TRK_03502,ART_0022,KH,Spotify,2025-07-27,41000,0.43,0.964
STR_005639,TRK_00129,ART_0311,MM,Tidal,2021-10-29,804000,0.066,0.554
STR_005640,TRK_01056,ART_0480,NG,YouTube Music,2026-03-30,76000,0.47,0.808
STR_005641,TRK_05784,ART_0415,SG,Spotify,2024-05-16,71000,0.104,0.762
STR_005642,TRK_00116,ART_0045,PW,Spotify,2025-12-15,156000,0.32,0.67
STR_005643,TRK_03481,ART_0166,WS,YouTube Music,2025-11-18,64000,0.218,0.804
STR_005644,TRK_02408,ART_0103,TN,Spotify,2026-04-27,44999,0.079,0.581
STR_005645,TRK_04145,ART_0333,MV,Apple Music,2026-04-27,42999,0.179,0.938
STR_005646,TRK_05923,ART_0377,MD,Amazon Music,2026-01-21,434999,0.264,0.849
STR_005647,TRK_04653,ART_0628,PH,Spotify,2026-03-11,69000,0.127,0.638
STR_005648,TRK_00764,ART_0515,ME,Amazon Music,2026-04-27,680000,0.092,0.932
STR_005649,TRK_01403,ART_0665,FR,Apple Music,2026-04-27,81000,0.174,0.678
STR_005650,TRK_00457,ART_0627,PT,Apple Music,2026-04-27,373000,0.278,0.719
STR_005651,TRK_03763,ART_0031,FM,Amazon Music,2020-03-03,245000,0.057,0.91
