track_id,album_id,artist_id,title,track_number,duration_ms,explicit,release_date,isrc,popularity_score
TRK_02808,ALB_1295,ART_0677,Spring,13,356500,False,2021-06-20,AZ193BOK064,0.041
TRK_02809,ALB_1307,ART_0388,Truck Candidate,5,231964,False,2000-11-21,CZ671ALK919,0.249
TRK_02810,ALB_1412,ART_0015,Country Hard Question,3,230900,False,2024-10-18,GH138CUP783,0.051
TRK_02811,ALB_0144,ART_0011,Hotel Car Something,9,294104,False,2026-02-10,RS753LBS355,0.068
TRK_02812,ALB_0303,ART_0457,Commercial Career Push Simply,3,205989,False,2008-01-27,RW478JKZ112,0.039
TRK_02813,ALB_1355,ART_0356,Opportunity Professor,1,481681,False,2021-03-07,FJ451KZI739,0.058
TRK_02814,ALB_0706,ART_0487,Nocturne No. 12,9,870479,False,2024-11-01,CU931BVA778,0.031
TRK_02815,ALB_0637,ART_0683,Soldier Nothing Everybody Return,2,188295,False,2022-11-29,OM505UEX577,0.032
TRK_02816,ALB_0317,ART_0344,Suddenly Bad Feel,2,245800,False,2025-04-19,BN243WPG453,0.034
TRK_02817,ALB_1466,ART_0651,Understand Baby Ready Manager,3,252730,False,2001-12-10,AU927RGC209,0.038
TRK_02818,ALB_0717,ART_0611,Significant,2,269176,False,2019-11-14,ET695LNQ756,0.069
TRK_02819,ALB_0671,ART_0317,Culture Office Imagine Help,6,202686,False,2025-02-23,PK088ZKW550,0.037
TRK_02820,ALB_0856,ART_0483,Evening Similar Often,4,225202,False,2018-09-15,IR410JFX104,0.048
TRK_02821,ALB_0065,ART_0655,Security Listen,3,356894,False,2023-07-06,VU354AGH921,0.052
TRK_02822,ALB_0396,ART_0088,Successful,1,185038,False,2008-09-14,BN889PHN699,0.045
TRK_02823,ALB_0254,ART_0359,Where Several Television,5,461719,False,2016-07-13,TZ357TYG538,0.037
TRK_02824,ALB_0755,ART_0558,Thought Back Become,2,281900,False,2026-04-18,VC703ZDP475,0.044
TRK_02825,ALB_1156,ART_0081,Begin Within,2,182825,False,2026-04-27,NG426USA245,0.037
TRK_02826,ALB_0442,ART_0153,Writer About Concern,1,320526,False,2018-01-25,CM354JQP692,0.032
TRK_02827,ALB_0580,ART_0418,Now About Student Bar,1,215865,False,2025-09-07,PA343DZN466,0.261
TRK_02828,ALB_0065,ART_0655,Unit Street,4,901645,False,2023-07-06,IL700KHE603,0.032
TRK_02829,ALB_1117,ART_0574,Approach,1,249788,False,2024-09-12,PA951IEQ635,0.032
TRK_02830,ALB_1471,ART_0525,Plan Scene Science,3,150421,False,2023-12-01,AD224ZEY175,0.076
TRK_02831,ALB_1312,ART_0484,Method Town Front,3,232027,False,2018-04-06,ID185NRM413,0.036
TRK_02832,ALB_1422,ART_0063,Learn,4,225712,False,2025-12-16,MX502ZEV859,0.048
TRK_02833,ALB_0416,ART_0657,River West,2,264223,False,2022-03-19,NR581QXU791,0.036
TRK_02834,ALB_1218,ART_0229,List Color,1,332450,False,2019-05-30,BH524FLH922,0.038
TRK_02835,ALB_0122,ART_0267,Poor Bill Executive Now,12,356150,False,2023-11-08,UZ481AWF414,0.035
TRK_02836,ALB_0741,ART_0120,Describe Message Gun Reflect,2,349749,False,2023-03-27,TR939AUJ142,0.037
TRK_02837,ALB_0443,ART_0365,Accept Building Class,4,209717,False,2019-06-23,KN017DNG402,0.038
TRK_02838,ALB_0695,ART_0551,Position Reduce Job Woman,2,283856,False,2016-09-01,SG866IES594,0.053
TRK_02839,ALB_1144,ART_0475,Stackin Occur,2,235436,True,2023-01-26,CY729DQU136,0.042
TRK_02840,ALB_0383,ART_0437,We Weight Tree Fine,2,288552,False,2024-02-15,IR915JPB321,0.106
TRK_02841,ALB_1316,ART_0563,Throughout Better Article Fire,2,241299,False,2025-12-15,CU315PSL682,0.031
TRK_02842,ALB_1235,ART_0161,Myself Value Win,4,158800,True,2025-03-04,ZA224EFO626,0.041
TRK_02843,ALB_0136,ART_0584,Drippin Eight,2,198859,False,2023-04-04,DJ025PIB342,0.045
TRK_02844,ALB_0055,ART_0219,Kid Always,4,157839,False,2025-12-20,PE760UMP429,0.092
TRK_02845,ALB_1393,ART_0401,Protect,2,223761,False,2013-12-05,HR987TDI667,0.031
TRK_02846,ALB_0780,ART_0352,School,7,267692,False,2023-07-02,SB721LYS075,0.044
TRK_02847,ALB_0988,ART_0295,Successful Appear Drop Despite,6,327350,False,2016-03-21,AZ510SZD972,0.07
TRK_02848,ALB_1469,ART_0079,Source Case Everybody It,7,275247,False,2025-10-09,JP168LFB939,0.034
TRK_02849,ALB_0650,ART_0616,Soldier,2,268463,False,2021-01-18,RS398JQG523,0.076
TRK_02850,ALB_0370,ART_0272,Source College Until Office,7,249994,False,2012-10-04,MU327BEV868,0.031
TRK_02851,ALB_0370,ART_0272,Truth Ever Practice Discussion,8,187090,False,2012-10-04,PH318LPE995,0.054
TRK_02852,ALB_0670,ART_0405,Tend,2,177654,False,2022-03-09,BR699UPT213,0.099
TRK_02853,ALB_0715,ART_0171,Religious Result,5,165760,False,2024-09-18,LY070AUJ775,0.049
TRK_02854,ALB_0278,ART_0428,Necessary Similar Father Executive,4,287560,True,2025-07-01,TR996YGA357,0.039
TRK_02855,ALB_0979,ART_0475,Winnin Sea,3,160653,False,2025-03-01,NI213LWE805,0.031
TRK_02856,ALB_0986,ART_0435,Particularly Statement Need,1,292959,False,2019-02-19,SZ542VVG259,0.092
TRK_02857,ALB_1154,ART_0164,Deal,1,357275,False,2024-09-09,ET059GLA154,0.04
TRK_02858,ALB_1142,ART_0369,Decade Read Body Section,10,330114,False,2021-03-29,BZ096GRO745,0.031
TRK_02859,ALB_1027,ART_0666,Drippin Traditional,2,172172,False,2026-04-27,NP365UBQ905,0.051
TRK_02860,ALB_1289,ART_0314,Assume Down Third Town,3,972659,False,2025-05-14,CV342YZD678,0.041
TRK_02861,ALB_1286,ART_0395,Concerto No. 1,1,1017623,False,2025-09-29,BB323HFC812,0.032
TRK_02862,ALB_0969,ART_0146,At,2,224842,False,2004-03-08,SL993VRV547,0.034
TRK_02863,ALB_0097,ART_0516,Floor Catch Start Audience,6,234923,False,2025-07-11,DK759NEF637,0.031
TRK_02864,ALB_1163,ART_0524,Figure Subject Day Wrong,3,221442,False,2024-07-16,CA088DBU623,0.044
TRK_02865,ALB_0671,ART_0317,Short Sit Ok Else,7,286727,False,2025-02-23,AR038PTA180,0.047
TRK_02866,ALB_1276,ART_0213,Fear Weight Resource Quality,2,198278,False,2025-11-29,BD218TQB241,0.041
TRK_02867,ALB_0876,ART_0615,Off,2,357252,False,2024-07-26,BT702EBO846,0.064
TRK_02868,ALB_1422,ART_0063,Nearly Mouth,5,332100,False,2025-12-16,BA321KEA499,0.072
TRK_02869,ALB_0766,ART_0259,Determine,1,341404,False,2010-08-20,TL204QNU347,0.046
TRK_02870,ALB_0857,ART_0442,Daughter Figure,5,320642,False,2025-12-13,CA065SZA100,0.031
TRK_02871,ALB_0850,ART_0211,Whiskey Attorney,6,289754,False,2026-04-27,AL413XVV135,0.051
TRK_02872,ALB_0351,ART_0166,Lay Field Another Line,2,161853,False,2017-04-15,CY239IQF567,0.039
TRK_02873,ALB_1390,ART_0428,Major Some Baby Mission,2,319956,False,2022-04-27,US898FBE787,0.044
TRK_02874,ALB_0467,ART_0542,Save Truth,3,248790,False,2025-10-15,BI387YNM712,0.048
TRK_02875,ALB_0439,ART_0506,Mr Mouth,2,153959,False,2023-10-28,TO397GEO204,0.037
TRK_02876,ALB_0897,ART_0590,American,2,354291,False,2024-06-02,IS519VGA455,0.09
TRK_02877,ALB_0358,ART_0511,Upon Speak Be,3,265677,False,2022-06-05,LK734RBF188,0.032
TRK_02878,ALB_0975,ART_0493,Which Official Idea,2,152526,True,2015-07-09,KR031GVN575,0.05
TRK_02879,ALB_0931,ART_0416,Cover Notice Short Much,3,289719,False,2025-01-27,LR362TMM054,0.031
TRK_02880,ALB_0581,ART_0649,Speak,4,227089,False,2008-10-17,GW927QBA195,0.094
TRK_02881,ALB_1244,ART_0520,Direction Finish,8,295130,False,2022-12-25,NL702XWM071,0.032
TRK_02882,ALB_0386,ART_0354,Learn Prevent,5,339189,True,2025-02-16,ER055RUR553,0.032
TRK_02883,ALB_0404,ART_0334,Drippin Fear,1,223585,True,2017-01-09,PS078DSG967,0.036
TRK_02884,ALB_0999,ART_0090,Two,1,244319,False,2006-05-25,SL892VCD210,0.037
TRK_02885,ALB_1196,ART_0474,Truck State,4,357810,False,2018-06-04,CU040WEH947,0.034
TRK_02886,ALB_0817,ART_0377,Site Far Black Kitchen,2,288602,False,2025-11-03,SV780STJ410,0.045
TRK_02887,ALB_1397,ART_0372,Into Low Miss Either,3,281283,True,2026-04-19,IR262DSQ447,0.039
TRK_02888,ALB_0403,ART_0360,Highway Order,1,238141,False,2024-06-25,SY671GDD101,0.031
TRK_02889,ALB_0796,ART_0039,Start,4,193580,False,2025-08-24,AL332SSQ570,0.036
TRK_02890,ALB_1292,ART_0358,Symphony No. 17,4,1105351,False,2016-05-17,KE307YQB324,0.063
TRK_02891,ALB_0003,ART_0387,Flexin Spring,3,208820,False,2024-05-29,SM997WNO490,0.051
TRK_02892,ALB_1412,ART_0015,Simply End Whether Message,4,170457,False,2024-10-18,BZ779KJQ989,0.053
TRK_02893,ALB_0067,ART_0483,Identify Of,1,192563,False,2022-09-27,JM704RMD811,0.051
TRK_02894,ALB_0957,ART_0108,Better,3,188243,False,2022-08-31,SE643QWS231,0.036
TRK_02895,ALB_0614,ART_0437,Her He,2,318593,False,2023-04-22,SE127EDB591,0.032
TRK_02896,ALB_0630,ART_0271,Early Drug Serve,7,225574,False,2026-04-27,IR325BYY674,0.035
TRK_02897,ALB_1283,ART_0613,Risk,2,265524,False,2013-02-07,LS362NHE512,0.066
TRK_02898,ALB_0030,ART_0217,Start Election Pm,1,218615,True,2022-06-11,CI902FGP060,0.169
TRK_02899,ALB_0278,ART_0428,Say Power Data Six,5,349566,False,2025-07-01,ML221PBY442,0.041
TRK_02900,ALB_0138,ART_0381,Within,4,289824,False,2025-04-29,OM353UXB842,0.031
TRK_02901,ALB_0900,ART_0426,Build Strategy Board Rate,7,209447,False,2021-12-03,SV999AYS442,0.033
TRK_02902,ALB_0260,ART_0132,Be Every,7,211898,False,2020-04-07,LS537ZHI582,0.036
TRK_02903,ALB_0054,ART_0585,Whiskey Service,2,214988,False,2024-08-19,BA950NLQ814,0.044
TRK_02904,ALB_0693,ART_0481,Financial All,7,233309,True,2024-10-24,FI235OWG859,0.032
TRK_02905,ALB_0638,ART_0498,Argue Deal Prove,3,356296,False,2025-04-01,YE528BZF805,0.106
TRK_02906,ALB_0333,ART_0202,Firm Their Respond Meet,8,335939,False,2023-10-07,TV735WLR442,0.037
TRK_02907,ALB_0278,ART_0428,Region List Major,6,246343,True,2025-07-01,ID449PCT649,0.088
TRK_02908,ALB_1029,ART_0437,Late,4,307022,False,2026-04-27,JM006IGI069,0.059
TRK_02909,ALB_0018,ART_0539,Hope National,5,257394,False,2023-10-27,CN755LOY377,0.056
TRK_02910,ALB_0997,ART_0291,Though Young,2,278024,False,2025-11-13,MH460HBQ912,0.046
TRK_02911,ALB_0029,ART_0413,Agency Church,3,203599,True,2025-10-11,ML453FWB960,0.047
TRK_02912,ALB_0696,ART_0014,As,2,245180,False,2026-04-27,TO932CKJ470,0.047
TRK_02913,ALB_1370,ART_0352,However Carry Protect Throughout,1,329389,False,2020-11-27,CA743NIX160,0.047
TRK_02914,ALB_1242,ART_0064,Arrive Stay,7,195413,False,2026-04-27,AE943QRJ988,0.043
TRK_02915,ALB_0987,ART_0141,Least Of Choice,4,208832,False,2024-09-01,HN617AUQ949,0.198
TRK_02916,ALB_0484,ART_0178,Great,4,260829,False,2025-07-07,KP959HLC578,0.054
TRK_02917,ALB_0336,ART_0266,Rise Rise Manage,7,291388,False,2022-10-27,JO271JRR832,0.059
TRK_02918,ALB_0123,ART_0579,Total Claim Outside Decade,2,319667,False,2021-12-14,TL276RTB176,0.075
TRK_02919,ALB_1188,ART_0588,Space,2,252976,True,2007-11-25,TL404GFK655,0.034
TRK_02920,ALB_1311,ART_0045,River Old,7,251297,False,2007-11-12,MT381AIT105,0.032
TRK_02921,ALB_0175,ART_0386,Thank Capital Responsibility Class,5,329410,True,2026-02-27,QA459TIC528,0.041
TRK_02922,ALB_0371,ART_0016,Sister Tonight Make,6,276846,True,2026-04-27,IR239NWO354,0.042
TRK_02923,ALB_0612,ART_0626,Vibin Ten,3,169958,False,2022-05-09,DZ732MAX783,0.066
TRK_02924,ALB_0061,ART_0296,Second Cost Station General,3,285704,False,2025-07-11,BB026WKE077,0.039
TRK_02925,ALB_0948,ART_0629,Either Thus Phone West,4,219329,False,2018-05-19,MC869FEX653,0.044
TRK_02926,ALB_0119,ART_0332,Total Live Born,1,198867,False,2005-09-18,AR520MEJ898,0.042
TRK_02927,ALB_0734,ART_0513,Law Air,2,354739,False,2026-04-27,TN507DCO933,0.031
TRK_02928,ALB_0080,ART_0146,Black Candidate Live Cover,1,183629,False,2024-10-01,IS148RSD502,0.046
TRK_02929,ALB_1447,ART_0271,Prove Young,3,327764,False,2026-04-27,UZ082AMD680,0.066
TRK_02930,ALB_0630,ART_0271,Line Common Night Pick,8,199050,True,2026-04-27,BS218LPM945,0.033
TRK_02931,ALB_0860,ART_0695,You Record,1,287002,False,2004-05-30,TN602UZN331,0.045
TRK_02932,ALB_0526,ART_0412,Nocturne No. 5,3,819917,False,2022-06-28,VU875CYN175,0.045
TRK_02933,ALB_1121,ART_0325,Ahead Cold,2,221848,False,2026-02-20,AL888MSE060,0.033
TRK_02934,ALB_1143,ART_0685,Let Activity Western Safe,4,305163,False,2015-07-10,CM300BFP788,0.032
TRK_02935,ALB_0704,ART_0220,Glass Red,4,699498,False,2020-04-18,RU558VKW509,0.167
TRK_02936,ALB_1192,ART_0623,Best Friend Father,3,151619,False,2024-05-27,OM236RZI694,0.038
TRK_02937,ALB_0380,ART_0379,Like,4,225263,False,2026-04-27,EE865SXS181,0.034
TRK_02938,ALB_1306,ART_0437,Care Final,2,245921,False,2019-05-18,GR845JGF046,0.033
TRK_02939,ALB_0302,ART_0404,Theory End,1,318380,True,2021-07-23,FI493BYT941,0.049
TRK_02940,ALB_0913,ART_0151,Sell Help,2,170284,False,2016-09-16,IE078GVS869,0.046
TRK_02941,ALB_0049,ART_0483,Together Water Mouth,3,197432,False,2024-09-15,PE491PZB106,0.048
TRK_02942,ALB_0991,ART_0219,Leader Character Investment Wear,6,236274,True,2024-09-06,SD793NUN978,0.032
TRK_02943,ALB_0216,ART_0068,Look,2,341727,True,2024-05-04,PY012HBV493,0.081
TRK_02944,ALB_0462,ART_0448,Entire Put,3,350934,False,2020-06-26,UG824ARC378,0.038
TRK_02945,ALB_1309,ART_0465,Able Always Pick,4,327855,False,2026-04-27,FR651ZYL875,0.036
TRK_02946,ALB_0308,ART_0371,Condition It Recently Operation,2,330709,False,2026-04-27,TW032XFH735,0.04
TRK_02947,ALB_1357,ART_0314,Cell Hope,2,1064596,False,2026-04-26,RO212JXV300,0.038
TRK_02948,ALB_0933,ART_0164,Leader Media Office,6,293974,False,2019-08-31,TZ153VXY242,0.073
TRK_02949,ALB_0588,ART_0673,Herself According,3,221882,False,2025-01-07,SR057PMC836,0.097
TRK_02950,ALB_0018,ART_0539,Recently Day,6,342813,False,2023-10-27,FR413ILG653,0.036
TRK_02951,ALB_0276,ART_0651,Follow Run,3,268298,False,2016-03-17,SO499VFZ770,0.073
TRK_02952,ALB_1406,ART_0437,Analysis Analysis Material Voice,2,291837,False,2026-04-27,BZ433YRU700,0.059
TRK_02953,ALB_1223,ART_0442,Option Role Produce,8,343154,False,2021-12-07,KR436QUO871,0.097
TRK_02954,ALB_0940,ART_0141,Winnin That,8,166397,True,2021-10-19,MU387WET621,0.034
TRK_02955,ALB_1257,ART_0447,Might,3,322920,False,2012-06-04,KI054BHH586,0.044
TRK_02956,ALB_1296,ART_0369,Chance Set,1,285460,False,2021-03-03,RS741GXO427,0.035
TRK_02957,ALB_0132,ART_0384,Physical Economy Rise,1,352721,False,2022-05-07,UY887TQR263,0.065
TRK_02958,ALB_1412,ART_0015,Occur Bank Claim Day,5,208794,False,2024-10-18,GN998KYB215,0.031
TRK_02959,ALB_1412,ART_0015,Add Recognize But,6,206441,True,2024-10-18,CU044ADY845,0.044
TRK_02960,ALB_0225,ART_0603,Lot Guy Still,3,350822,False,2019-11-10,IQ176UAJ604,0.037
TRK_02961,ALB_0013,ART_0404,Operation Discover Be,1,244987,False,2026-04-27,BZ645YQC767,0.036
TRK_02962,ALB_0177,ART_0089,Sell Human Head,4,171412,False,2026-03-08,PY666CJW476,0.048
TRK_02963,ALB_0117,ART_0430,Call Matter Scene Garden,3,230900,False,2026-04-19,BA296LEF455,0.07
TRK_02964,ALB_0481,ART_0270,Himself,7,286090,False,2018-10-07,BH499HIL887,0.046
TRK_02965,ALB_0749,ART_0677,Next Maintain,11,309988,False,2024-10-29,CV754ABE422,0.07
TRK_02966,ALB_0118,ART_0421,Right,1,271648,False,2026-04-21,ME850MID692,0.035
TRK_02967,ALB_0134,ART_0483,Situation Discussion,1,330889,True,2026-01-08,SL640ITA067,0.042
TRK_02968,ALB_0216,ART_0068,Traditional,3,267431,False,2024-05-04,NR390QPD321,0.04
TRK_02969,ALB_0777,ART_0485,Create Name,1,230692,False,2025-07-15,ET933HZG011,0.031
TRK_02970,ALB_0285,ART_0046,Enjoy Again Government,2,174097,False,2015-09-21,SC855XIS875,0.043
TRK_02971,ALB_0471,ART_0229,Face Child Hotel,2,297585,False,2020-02-12,LV143QWD697,0.049
TRK_02972,ALB_0001,ART_0438,Religious Model Fish Visit,3,251023,False,2021-08-30,TO838VWZ713,0.045
TRK_02973,ALB_0672,ART_0437,Western Trial It Theory,3,320127,False,2019-04-02,KM389QQE586,0.054
TRK_02974,ALB_1180,ART_0098,Majority,4,262631,True,2023-03-02,TD825MNV601,0.044
TRK_02975,ALB_1331,ART_0585,Past,3,303321,False,2021-02-16,CG624OEA694,0.031
TRK_02976,ALB_0927,ART_0050,Score,4,211763,True,2026-04-27,DO936BHX842,0.032
TRK_02977,ALB_1041,ART_0500,Think,5,273658,False,2021-11-27,CI797KUM367,0.045
TRK_02978,ALB_0359,ART_0124,Though Any,7,352336,False,2023-01-26,AF271UUV909,0.035
TRK_02979,ALB_0900,ART_0426,Put Camera Across,8,200567,False,2021-12-03,SR721OEK215,0.032
TRK_02980,ALB_0290,ART_0190,Analysis,3,247054,False,2025-06-03,ZW456ASL244,0.039
TRK_02981,ALB_0118,ART_0421,City,2,272803,False,2026-04-21,AZ165OYP663,0.043
TRK_02982,ALB_0821,ART_0201,Play,1,160361,False,2025-03-11,GH508UIY243,0.036
TRK_02983,ALB_1271,ART_0167,Campaign Drive Mrs West,8,248307,False,2021-07-14,AL307WHS559,0.053
TRK_02984,ALB_0370,ART_0272,Attorney,9,354694,True,2012-10-04,GQ420TMW248,0.048
TRK_02985,ALB_0074,ART_0437,Way Any Evidence Address,4,308947,False,2024-09-09,CH933LOK280,0.036
TRK_02986,ALB_0426,ART_0151,Part Letter,1,227048,False,2016-05-30,CU440BNA431,0.056
TRK_02987,ALB_1222,ART_0643,Life Benefit Newspaper,3,931644,False,2010-01-20,GW532FBW773,0.048
TRK_02988,ALB_0412,ART_0283,Symphony No. 20,3,199267,True,2023-03-04,LV476CWE172,0.047
TRK_02989,ALB_1077,ART_0300,Water Front,5,219219,False,2025-04-21,KR814YAB712,0.043
TRK_02990,ALB_0817,ART_0377,Black Through,3,358512,False,2025-11-03,HU939LDT294,0.031
TRK_02991,ALB_0601,ART_0487,Sonata No. 8,2,348106,False,2024-12-06,BF215QOO013,0.051
TRK_02992,ALB_1378,ART_0501,Economic Anything Citizen Peace,3,322603,False,2019-03-21,SZ895ZCE824,0.037
TRK_02993,ALB_0414,ART_0337,Country Relate Strategy Attorney,3,185515,False,2024-12-01,CO990SMH371,0.106
TRK_02994,ALB_0020,ART_0031,Challenge Kid Outside,3,282692,False,2025-01-17,TN557FYV142,0.064
TRK_02995,ALB_1055,ART_0511,Become Wait Cost Concern,1,203735,False,2026-01-06,MA659TRQ100,0.045
TRK_02996,ALB_0663,ART_0186,Couple Economy,2,228684,False,2019-03-17,GM644VXK432,0.035
TRK_02997,ALB_0523,ART_0611,Space Industry,3,289451,False,2023-12-24,BW422OJK007,0.034
TRK_02998,ALB_1407,ART_0533,Turn Whatever Huge Matter,2,338571,False,2024-01-06,LB278IUQ087,0.037
TRK_02999,ALB_1292,ART_0358,Sonata No. 14,5,707577,False,2016-05-17,RO109WXN338,0.04
TRK_03000,ALB_0759,ART_0377,Always Analysis Analysis Art,2,338628,True,2022-05-16,NO325CVS867,0.036
TRK_03001,ALB_0067,ART_0483,Interesting,2,224089,True,2022-09-27,MN861QTD728,0.042
TRK_03002,ALB_1082,ART_0087,Truck Ready,9,337151,False,2024-05-23,AT344LTS633,0.033
TRK_03003,ALB_1093,ART_0060,Star Government Smile,3,344941,False,2023-01-30,PS684VAV154,0.159
TRK_03004,ALB_0122,ART_0267,Customer Building,13,232348,False,2023-11-08,KW735GYU185,0.032
TRK_03005,ALB_0578,ART_0185,Successful Matter Notice,1,205230,False,2013-03-26,MV595YAA965,0.098
TRK_03006,ALB_0847,ART_0167,Among Up Tv Truth,2,269891,False,2022-12-01,GT375ZVR229,0.088
TRK_03007,ALB_0996,ART_0023,Middle Pm Because Nor,2,164606,False,2021-10-02,ER251ELO455,0.042
TRK_03008,ALB_1491,ART_0520,Happy Result,6,359239,False,2006-08-30,PH237RES660,0.053
TRK_03009,ALB_0477,ART_0424,Small Town Charge,3,337448,False,2014-03-19,NP430CIE297,0.039
TRK_03010,ALB_0719,ART_0453,Determine Main Condition,5,185735,False,2020-08-06,TJ210OWJ935,0.047
TRK_03011,ALB_0445,ART_0538,Find Without,2,194864,True,2024-10-29,ET922FTR950,0.037
TRK_03012,ALB_1349,ART_0536,Project Very Nothing Today,5,200952,False,2025-11-02,TH407MMD695,0.036
TRK_03013,ALB_0433,ART_0162,Tv Life Value,1,199248,False,2024-09-24,KM476DCG790,0.044
TRK_03014,ALB_0873,ART_0437,Choose Field Issue Hot,3,290421,False,2026-03-10,UZ483OTN609,0.041
TRK_03015,ALB_1497,ART_0192,Symphony No. 8,1,318695,False,2021-08-12,SI682UVL508,0.044
TRK_03016,ALB_1152,ART_0346,Course,8,278546,False,2007-05-18,LT629YKW726,0.035
TRK_03017,ALB_1469,ART_0079,Sure Decision Tree Central,8,216141,False,2025-10-09,PE273TMT468,0.037
TRK_03018,ALB_0808,ART_0590,Close Which Road Establish,2,184310,False,2023-03-18,EE334ZGC466,0.032
TRK_03019,ALB_1368,ART_0023,Government Visit Fear Rock,4,150778,False,2026-04-27,MV180KGJ686,0.031
TRK_03020,ALB_0077,ART_0517,History School Mind Miss,1,193587,False,2026-04-27,PW924BWP494,0.035
TRK_03021,ALB_0605,ART_0381,Quite Someone Practice Training,3,242575,False,2022-09-14,ML186ZFO956,0.032
TRK_03022,ALB_0564,ART_0449,Region,5,213886,False,2025-09-27,KG408GIP833,0.032
TRK_03023,ALB_0648,ART_0072,Off,5,182100,False,2024-08-10,AT169ALE347,0.063
TRK_03024,ALB_0329,ART_0016,Summer,4,191482,True,2024-07-28,CR377JZA939,0.031
TRK_03025,ALB_0096,ART_0687,Benefit,3,181097,False,2024-12-18,GQ220GGW163,0.049
TRK_03026,ALB_0197,ART_0082,Happen All,1,817859,False,2025-11-13,YE239NEM152,0.035
TRK_03027,ALB_1166,ART_0437,Drug Step Pm,3,300604,False,2026-04-27,LA314LFK098,0.074
TRK_03028,ALB_1051,ART_0213,Machine Contain,1,276119,False,2025-04-18,CM896HLN720,0.041
TRK_03029,ALB_0868,ART_0437,Girl Adult Summer Each,3,228935,False,2025-12-07,HR775ASA690,0.036
TRK_03030,ALB_0944,ART_0273,Real Prevent Police Sell,2,219919,False,2024-03-11,BR765THP324,0.042
TRK_03031,ALB_1303,ART_0093,Either Despite Tell,1,301495,True,2018-01-05,RO151TBN547,0.038
TRK_03032,ALB_1429,ART_0351,Boy Let Phone,4,257404,False,2026-04-27,VC870ILC272,0.044
TRK_03033,ALB_0406,ART_0284,Such Apply,4,345193,False,2022-03-13,VU380OTK834,0.032
TRK_03034,ALB_0427,ART_0442,Political Condition Daughter,4,325971,False,2025-07-02,CG600LQS593,0.381
TRK_03035,ALB_1395,ART_0039,Bag,4,239016,False,2017-10-30,ST325KXJ276,0.039
TRK_03036,ALB_0025,ART_0045,Pretty Amount Clearly Detail,4,327078,False,2023-03-18,BZ679HVN542,0.037
TRK_03037,ALB_0533,ART_0319,Cold Hit Quickly,7,235407,False,2022-10-17,BZ167ZBD811,0.052
TRK_03038,ALB_1288,ART_0479,Some Score In Career,10,193276,True,2022-07-08,US025GZQ153,0.037
TRK_03039,ALB_0234,ART_0683,Senior It Doctor,5,224007,False,2026-04-24,AM220FER994,0.066
TRK_03040,ALB_0746,ART_0258,Surface,4,309772,False,2024-01-29,LU304EMH053,0.04
TRK_03041,ALB_0619,ART_0657,Exactly Avoid Professor Agree,5,183164,False,2017-01-12,LI508KJS485,0.053
TRK_03042,ALB_0634,ART_0133,Include Majority Artist,7,216579,False,2024-09-13,SB846DUA797,0.032
TRK_03043,ALB_0050,ART_0289,Next Risk You,6,182748,False,2025-05-15,CF764GOU405,0.069
TRK_03044,ALB_0974,ART_0088,Foreign Time Base Total,3,205259,False,2023-01-12,PA279JLK732,0.054
TRK_03045,ALB_0296,ART_0304,Ago Suggest Natural,2,196485,False,2016-02-12,GW205EMQ112,0.034
TRK_03046,ALB_0045,ART_0013,Agree Time,3,278162,False,2020-01-12,MV801XBL990,0.033
TRK_03047,ALB_0109,ART_0435,Floor,3,240397,False,2019-07-03,BB651EZE174,0.036
TRK_03048,ALB_1232,ART_0290,Rest Leave Property Even,1,262846,False,2025-04-16,MH796MOQ886,0.155
TRK_03049,ALB_0792,ART_0513,Behind,9,329967,False,2026-04-27,DK407OTI904,0.035
TRK_03050,ALB_0269,ART_0418,Reveal,2,259225,False,2024-07-28,BR388HGW190,0.04
TRK_03051,ALB_0894,ART_0230,We Ever Training Recognize,2,260633,False,2025-12-05,SB677VIR619,0.031
TRK_03052,ALB_0093,ART_0424,Small Town Other,3,278402,False,2016-12-12,MZ017YGC092,0.038
TRK_03053,ALB_0324,ART_0136,Instead Former Use,1,239130,False,2003-02-24,RO702AQT238,0.044
TRK_03054,ALB_1484,ART_0646,Hard,2,302562,False,2021-05-06,GT478QIU277,0.115
TRK_03055,ALB_0697,ART_0590,Truck Training,4,330121,False,2020-02-06,ET209IRH592,0.042
TRK_03056,ALB_1406,ART_0437,Nor Listen Dog Remember,3,347044,False,2026-04-27,SB272NOU993,0.064
TRK_03057,ALB_1129,ART_0190,Fund Line Range Administration,5,258733,False,2010-10-16,ME409ZQB398,0.043
TRK_03058,ALB_0650,ART_0616,Deal,3,281801,False,2021-01-18,LC984SRI648,0.031
TRK_03059,ALB_0292,ART_0621,Quality Eat Newspaper Five,1,264480,False,2006-08-25,PS652JUJ391,0.036
TRK_03060,ALB_1012,ART_0643,Keep,3,662351,False,2024-04-10,HR762VOP273,0.044
TRK_03061,ALB_0709,ART_0046,Tax Time,3,174344,True,2011-07-18,MW201PRX663,0.113
TRK_03062,ALB_1048,ART_0174,Artist,3,304268,False,2023-11-10,CI421QSV563,0.072
TRK_03063,ALB_0366,ART_0027,Cost,3,150783,False,2025-11-29,NI362LNM886,0.034
TRK_03064,ALB_0246,ART_0192,Hair Allow Every Hair,4,812784,False,2025-11-15,VC143FEG442,0.034
