track_id,album_id,artist_id,title,duration_ms,explicit
9215,1371,53,Never Trembling,151529,0
9216,1003,188,Neon Static,318239,0
9217,504,206,Wandering Toward Hollow,121461,0
9218,394,179,Calling Beneath Sky,366071,0
9219,371,87,Turning Pulse,372136,0
9220,1350,247,Trembling Tide,266753,0
9221,1237,111,Never Wandering,394535,0
9222,851,131,Horizon,285208,1
9223,229,229,Blinding Rain,252521,0
9224,1370,250,Restless Hollow,409961,0
9225,31,31,Vanishing Within Time,368021,0
9226,337,64,Without the Wind,361390,0
9227,1447,213,Bleeding Silver,216994,0
9228,489,114,Never Glowing,244583,0
9229,528,53,Drifting Sky,278988,1
9230,1176,45,Between the Wreck,147647,1
9231,458,77,Beyond the Mirror,372921,0
9232,477,64,Never Wandering,185612,0
9233,97,97,Crashing Ember,181766,1
9234,1263,216,Never Bleeding,292947,0
9235,828,57,Through the Glass,302047,1
9236,18,18,Fading Against Gold,122836,0
9237,217,217,Broken Smoke,105168,1
9238,1345,249,Never Sinking,249148,0
9239,1368,69,Crimson Ruin,179883,0
9240,239,239,Trembling Tide,274428,0
9241,1297,34,Silver Wind,225735,0
9242,525,27,Ruin Current,404069,0
9243,56,56,Dust Ashes,143316,0
9244,1042,19,Horizon Wire,286631,0
9245,1370,250,Spinning Without Static,330255,0
9246,721,46,River,176927,0
9247,592,118,Never Waiting,260764,0
9248,1391,226,Chasing Orbit,315967,0
9249,1166,25,Horizon,100993,0
9250,787,1,Pale Echo,235578,0
9251,862,233,Vanishing Between Neon,262247,0
9252,599,75,Leaving Beneath Signal,170585,1
9253,611,19,Never Leaving,109004,0
9254,51,51,Tide,143103,1
9255,1143,240,Snow,140076,0
9256,1221,152,Drifting Wavelength,419482,1
9257,697,180,Silence,214708,0
9258,999,134,Never Glowing,169471,1
9259,250,250,Wire,179487,0
9260,528,53,Calling Signal,100786,0
9261,1080,14,Rising Without Wind,197537,0
9262,973,198,Beneath the Mist,338714,0
9263,90,90,Never Turning,136091,1
9264,708,193,Toward the Sky,127240,1
9265,484,151,Beyond the Static,416738,1
9266,934,216,Beyond the Orbit,183518,0
9267,2,2,Ember Silence,199189,1
9268,749,124,Prism,386299,0
9269,851,131,Beneath the Glass,376534,0
9270,757,213,Unraveling Sky,391909,0
9271,1040,158,Wreck Bloom,403260,0
9272,1081,217,Burning Static,241698,0
9273,1150,54,Glowing Wreck,393751,0
9274,585,206,Within the Light,315869,0
9275,389,6,Within the Horizon,267331,0
9276,386,140,Pale Dark,198349,0
9277,1155,58,Chasing Above Wind,412365,1
9278,262,14,Falling Without Sky,396278,0
9279,380,20,Snow,245243,0
9280,1284,39,Hollow Fire,142492,1
9281,461,23,Reaching Dark,216156,0
9282,601,137,Drifting Into Veil,370412,1
9283,350,141,Wire,351721,0
9284,1174,177,Falling Toward Salt,170970,0
9285,343,241,Neon,382953,1
9286,1230,43,Fading Snow,259010,0
9287,1166,25,Veil Time,346813,0
9288,576,245,Silver,288718,0
9289,77,77,Never Reaching,399127,0
9290,729,138,Under the Shore,144700,0
9291,1159,124,Never Glowing,365673,0
9292,219,219,Never Reaching,287840,0
9293,219,219,Sky Sky,295262,0
9294,608,42,Trembling Snow,344722,1
9295,799,211,Burning Veil,166299,0
9296,200,200,Never Breaking,277998,1
9297,754,123,Falling Rain,110143,0
9298,791,83,Endless Current,282878,1
9299,640,58,Across the Void,224138,0
9300,924,73,Vanishing Through Bloom,386672,0
9301,750,114,Stone Ruin,218946,0
9302,362,37,Calling Horizon,140783,0
9303,394,179,Never Rising,348816,0
9304,677,42,Silver Glass,173057,0
9305,422,61,Weightless Glass,127639,0
9306,780,125,Beyond the Flame,112912,0
9307,76,76,Never Vanishing,338215,0
9308,1141,7,Calling Within Mirror,183922,0
9309,1180,11,Between the Pulse,306210,0
9310,1442,168,Waiting Toward Ruin,216674,0
9311,886,232,Glass Echo,294292,0
9312,1219,127,Hollow Shore,301786,0
9313,462,202,Pulse,183129,0
9314,904,9,Without the Wavelength,322371,1
9315,787,1,Breaking Beneath Threshold,352621,1
9316,152,152,Never Turning,330799,0
9317,569,189,Frozen Ember,187097,0
9318,603,246,Trembling Beneath Bloom,122667,0
9319,1224,90,Endless Wire,177238,0
9320,592,118,Flame Current,127576,1
9321,557,193,Toward the Glass,308750,0
9322,1423,162,Rising Without Shadow,354708,0
9323,142,142,Sinking Rain,164414,0
9324,779,166,Restless Tide,396827,0
9325,380,20,Burning Rust,266696,0
9326,376,46,Light,148962,0
9327,47,47,Unraveling Without Shore,343956,0
9328,1442,168,Threshold Spark,114024,0
9329,694,118,Wreck Orbit,284702,0
9330,875,172,Signal,237840,1
9331,765,187,Glowing Flame,401182,1
9332,533,141,Between the Pulse,184947,0
9333,1498,122,Pale Shore,301637,0
9334,978,146,Circuit,370077,0
9335,1199,22,Never Fading,376823,0
9336,127,127,Trembling Flame,373938,1
9337,986,170,Between the Mist,129741,0
9338,684,93,Light Current,311840,1
9339,1070,86,Trembling Across Wire,295628,0
9340,221,221,Glowing Mist,183229,0
9341,846,52,Never Running,395008,0
9342,951,147,Gold,213435,1
9343,217,217,Falling Snow,293017,1
9344,391,242,Stone,393335,1
9345,719,111,Never Fading,292013,0
9346,371,87,Spinning Wreck,228809,1
9347,157,157,Within the Rust,110555,0
9348,591,166,Threshold,243441,0
9349,1274,196,Never Calling,395902,0
9350,146,146,Fading Beyond Wavelength,358509,0
9351,1087,59,Reaching Ashes,216462,0
9352,1453,122,Trembling Above Silence,410073,0
9353,82,82,Running River,140691,0
9354,70,70,Silent Wreck,354037,0
9355,1268,24,Never Burning,377362,0
9356,844,179,Scattered Horizon,129923,1
9357,976,100,Trembling Mist,349455,0
9358,1305,10,Sinking Ashes,175072,1
9359,707,196,Gold Neon,262281,1
9360,97,97,Fading Fire,309565,1
9361,964,143,Sky,100849,1
9362,113,113,Wandering Shore,169345,0
9363,1290,75,Echoing Against Ruin,137406,0
9364,774,11,Falling Silence,277593,0
9365,930,86,Falling Neon,132694,0
9366,206,206,Breaking Dust,169420,0
9367,347,110,Reaching Under Shore,121934,0
9368,197,197,Weightless Rain,163907,0
9369,1119,205,Unraveling Ruin,396900,0
9370,551,89,Spinning Through Light,300293,1
9371,894,22,Silence Void,133961,0
9372,226,226,Hollow,259863,0
9373,168,168,Blinding Wavelength,220257,0
9374,1145,82,Above the Snow,290212,0
9375,1163,35,Never Waiting,170841,0
9376,1039,126,Reaching Through Wavelength,333867,0
9377,223,223,Glowing Fire,181754,0
9378,519,14,Pale Static,304721,0
9379,670,157,Calling Wreck,244396,0
9380,1467,6,Wandering Veil,174408,0
9381,540,245,Wandering Into Ember,344635,0
9382,1266,32,Restless Light,189458,0
9383,291,250,Silver,172518,1
9384,441,105,Between the Time,219089,0
9385,1351,86,Never Crashing,267952,0
9386,1031,169,Never Glowing,165508,0
9387,315,52,Breaking Fire,310040,0
9388,1414,229,Across the Rust,168292,0
9389,482,92,Trembling Silence,317747,1
9390,872,48,Weightless River,246839,0
9391,1061,237,Beneath the Shadow,356479,0
9392,1022,111,Across the Sky,123014,0
9393,1254,134,Never Drifting,116404,1
9394,855,86,Never Chasing,329110,0
9395,1163,35,Calling Above Static,327625,0
9396,1250,169,Stone Rust,121791,0
9397,1464,45,Never Turning,412137,0
9398,527,164,Restless Rust,363260,0
9399,624,187,Never Holding,345248,1
9400,1469,1,Drifting Bloom,336036,0
9401,706,127,Without the Gold,344103,0
9402,1302,229,Velvet Silence,343406,0
9403,300,188,Blinding Time,345597,1
9404,873,42,Wire,380124,0
9405,263,110,Never Turning,411448,0
9406,878,199,Turning Between Rust,244251,0
9407,388,58,Falling Above Fire,181434,0
9408,615,82,Against the Threshold,271105,0
9409,736,228,Under the Spark,190282,0
9410,280,131,Without the Ember,228291,0
9411,715,128,Never Sinking,369848,0
9412,272,43,Blinding Silence,413875,1
9413,748,164,Shattered Veil,293246,0
9414,1239,47,Breaking Within Light,215910,0
9415,232,232,Beyond the Rust,344698,1
9416,150,150,Glowing Stone,291588,1
9417,987,99,Burning Echo,146738,0
9418,162,162,Silence,156599,1
9419,315,52,Through the Mirror,227585,0
9420,329,238,Stone Salt,287794,1
9421,1480,22,Never Leaving,120474,0
9422,771,198,Across the Flame,290992,0
9423,756,226,Never Unraveling,417457,0
9424,248,248,Frozen Stone,120170,0
9425,128,128,Crashing Horizon,238832,0
9426,453,15,Fading Dust,340873,1
9427,462,202,Into the Prism,296644,0
9428,814,25,Pulse Snow,334078,1
9429,1288,192,Under the Light,375850,0
9430,784,146,Crimson Gold,306346,1
9431,855,86,Drifting Above Silver,152668,0
9432,634,172,Through the Sky,340539,0
9433,469,125,Glowing Shadow,349424,0
9434,566,194,Waiting Time,326426,0
9435,275,193,Mist Fire,297340,0
9436,1497,164,Never Burning,247475,0
9437,1037,67,Rising Above Shadow,133157,1
9438,1019,181,Wreck,170445,0
9439,637,214,Hollow Mirror,379079,0
9440,1345,249,Never Waiting,229040,0
9441,1001,232,Dust,366495,1
9442,332,43,Turning Between Static,340254,0
9443,384,202,Pale Ember,280786,0
9444,55,55,Crashing Without Snow,164025,0
9445,20,20,Turning Rust,410143,1
9446,243,243,Trembling Void,333582,0
9447,573,14,Shore,396679,0
9448,1478,134,Flame,386467,1
9449,788,48,Above the Wavelength,411718,0
9450,441,105,Across the Ember,226478,0
9451,67,67,Fading Within Dust,281618,0
9452,401,121,Ember Veil,196102,0
9453,820,188,Rising Toward Neon,214397,0
9454,360,179,Frozen Gold,263292,0
9455,1088,189,Glowing Into Salt,215806,0
9456,240,240,Chasing Mirror,163922,1
9457,487,160,Rising Between Spark,202820,1
9458,291,250,Ashes,192462,0
9459,690,28,Leaving Wavelength,403637,0
9460,638,97,Under the Neon,387120,1
9461,144,144,Never Running,221100,0
9462,1402,183,Shore Mirror,369221,0
9463,116,116,Smoke,382337,0
9464,678,23,Never Calling,353707,0
9465,1252,15,Never Vanishing,247126,0
9466,1379,236,Crimson Salt,325685,0
9467,316,190,Crashing Static,174029,1
9468,1354,152,Veil Wreck,349374,0
9469,314,23,Echoing Toward Void,273284,0
9470,645,30,Against the Veil,330549,0
9471,97,97,Spinning Toward Mirror,118942,1
9472,770,4,Horizon Wind,167335,0
9473,811,35,Ember Ashes,244331,0
9474,162,162,Never Turning,399818,0
9475,421,103,Trembling Glass,145692,0
9476,782,177,Drifting Wreck,384126,0
9477,640,58,Calling Ruin,165631,0
9478,1061,237,Reaching Wreck,105128,0
9479,838,176,Beneath the Mist,293633,0
9480,1127,84,Gold,175819,0
9481,876,238,Frozen Circuit,148902,0
9482,1424,165,Chasing Tide,370302,1
9483,161,161,Fading Without Shadow,251587,0
9484,555,74,Dark,115547,0
9485,951,147,Turning Between Prism,336311,1
9486,961,202,Salt,253879,1
9487,710,101,Silver Shadow,210083,0
9488,823,163,Beyond the Time,292354,0
9489,497,92,Sinking Beyond Rain,274335,1
9490,724,215,Never Echoing,365104,1
9491,828,57,Hollow River,130595,0
9492,690,28,Chasing Ruin,324229,1
9493,92,92,Never Spinning,287235,0
9494,1056,79,Wreck,177585,1
9495,168,168,Sinking Shadow,314830,0
9496,709,123,Weightless Shore,171274,1
9497,522,141,Never Waiting,156253,0
9498,132,132,Within the Smoke,107340,0
9499,401,121,Wavelength Silence,248653,0
9500,652,68,Ruin Sky,103734,0
9501,138,138,Veil Prism,181464,0
9502,1052,142,Never Burning,303149,0
9503,1088,189,Salt Horizon,212996,0
9504,977,53,Spinning Wind,365265,0
9505,1145,82,Silver Hollow,380119,1
9506,1237,111,Through the Threshold,274311,0
9507,200,200,Burning Stone,343980,0
9508,936,9,Never Unraveling,104175,0
9509,1048,32,Wandering Wavelength,330443,0
9510,257,13,Against the Dust,260543,0
9511,684,93,Within the Silence,217883,0
9512,1046,123,Vanishing Circuit,328843,0
9513,165,165,Never Glowing,205337,0
9514,423,6,Drowning River,251856,0
9515,237,237,Between the Dust,356329,1
9516,374,92,Frozen Ember,229519,1
9517,867,82,Holding Through Glass,371935,0
9518,657,231,Never Trembling,322224,0
9519,226,226,Never Rising,412548,0
9520,934,216,Toward the Wind,272866,0
9521,1096,229,Rising Against Time,380496,0
9522,400,21,Salt,222826,0
9523,49,49,Beyond the Pulse,310895,0
9524,1462,146,Never Turning,410774,1
9525,1300,37,Flame Signal,333754,0
9526,1323,95,Turning Against Bloom,265309,0
9527,1452,178,Current,174663,0
9528,1056,79,Shattered Shore,392408,0
9529,217,217,Broken Ember,270907,1
9530,965,137,Rain,284214,0
9531,447,212,Distant Ember,134753,0
9532,636,248,Static Ruin,295777,0
9533,1118,137,Fading Against Signal,319216,1
9534,1413,37,Drifting Under Neon,239717,0
9535,982,248,Never Running,219785,0
9536,178,178,Between the Tide,371913,0
9537,540,245,Distant Fire,322262,0
9538,940,124,Broken Hollow,333588,1
9539,784,146,Threshold,182313,0
9540,863,34,Shattered Rust,125825,0
9541,1243,38,Beyond the Ruin,331001,1
9542,931,81,Echo,149785,0
9543,1401,201,Wire Dark,406923,1
9544,250,250,Trembling Through Silence,197522,0
9545,26,26,Within the Smoke,118440,0
9546,687,24,Trembling Under Time,350271,0
9547,995,69,Within the Dust,127776,0
9548,164,164,Falling Against Circuit,306866,0
9549,893,30,Holding Through Shadow,239869,1
9550,1042,19,Burning Neon,344844,0
9551,717,147,Burning Rust,357740,0
9552,953,28,Spinning Toward Glass,151880,0
9553,1227,6,Chasing Static,253987,1
9554,138,138,Drowning Into Ruin,408756,0
9555,462,202,Echoing Across Mirror,150559,0
9556,1104,198,Drifting Shore,169676,1
9557,1374,197,Circuit Circuit,372747,1
9558,1111,29,Drowning Across Silence,258162,0
9559,37,37,Drifting Time,301990,0
9560,124,124,Drifting Into Signal,173300,0
9561,193,193,Waiting Gold,120623,1
9562,834,69,Wind,216892,0
9563,691,88,Across the Pulse,414671,0
9564,976,100,Never Fading,230394,1
9565,1412,78,Falling Current,241806,0
9566,1472,115,Void Sky,257822,0
9567,422,61,Wavelength Current,332899,1
9568,144,144,Above the Ashes,335218,1
9569,1006,122,Never Breaking,159524,0
9570,687,24,Circuit,135780,0
9571,1478,134,Through the Mirror,203483,0
9572,1401,201,Spark,402189,0
9573,502,76,Calling Sky,116717,0
9574,1182,17,Turning Sky,115485,0
9575,573,14,Fading Flame,116783,0
9576,829,34,Waiting Beneath Tide,357384,0
9577,446,56,Rising Echo,178173,0
9578,129,129,Rust,330596,0
9579,1050,162,Void Circuit,185170,0
9580,984,111,Shattered Static,254312,0
9581,1315,85,Time Wind,118383,0
9582,1014,193,Toward the Smoke,384154,0
9583,166,166,Leaving Through Void,276729,0
9584,1500,85,Never Fading,397497,1
9585,484,151,Drifting Snow,243581,0
9586,1357,89,Weightless Smoke,407642,1
9587,165,165,Threshold Bloom,267240,0
9588,1250,169,Never Reaching,190020,1
9589,189,189,Mirror,353879,0
9590,869,156,Bloom,378548,1
9591,1040,158,Never Calling,212291,1
9592,1048,32,Bloom,335172,1
9593,198,198,Chasing Through Time,134516,0
9594,1422,166,Drowning Through Neon,299063,1
9595,3,3,Trembling Toward Rust,105928,0
9596,261,65,Within the Flame,402734,1
9597,330,116,Waiting Without Ember,195964,1
9598,1036,71,Pale Dark,100040,0
9599,450,87,Current Neon,362517,0
9600,861,62,Pale Wavelength,278512,0
9601,1223,98,Fading Current,317375,0
9602,1231,216,Wandering Toward Bloom,242470,0
9603,1432,197,Into the Shore,404772,0
9604,342,211,Never Bleeding,311109,1
9605,53,53,Fading Beyond Void,292439,0
9606,1006,122,Orbit Pulse,271798,1
9607,1445,73,Reaching Between Shore,102231,0
9608,534,12,Sinking Without Shore,109471,0
9609,456,147,Beneath the Time,281409,1
9610,760,69,Waiting Stone,172416,0
9611,864,176,Never Turning,225058,0
9612,1497,164,Neon Ashes,247453,0
9613,758,109,Crashing Within Flame,221852,0
9614,587,22,Muted Snow,322270,1
9615,364,126,Within the Wire,357589,1
9616,878,199,Rising Spark,179807,0
9617,986,170,Fading Sky,175753,0
9618,648,15,Wreck Silence,324696,0
9619,232,232,Chasing Within Horizon,225456,1
9620,1255,65,Never Drowning,228247,0
9621,1256,81,Crimson Tide,365013,0
9622,1484,25,Under the Flame,325219,0
9623,1130,59,Vanishing Against Silence,404534,0
9624,708,193,Salt Flame,210306,1
9625,1103,192,Reaching Mirror,194653,0
9626,511,206,Rain,357506,0
9627,983,92,Neon Mist,288696,0
9628,234,234,Static Silence,113141,1
9629,1058,185,Static,311746,0
9630,1366,31,Beyond the Pulse,192541,0
9631,118,118,Circuit River,180723,0
9632,837,160,Crashing Against Time,380287,0
9633,116,116,Never Reaching,330879,1
9634,910,17,Blinding Current,316693,1
9635,1374,197,Drifting Above Static,352785,0
9636,1092,204,Drowning Rain,288157,1
9637,543,200,Never Wandering,401024,0
9638,445,230,Holding Shore,354755,0
9639,88,88,Sinking Beneath Wire,173550,1
9640,241,241,Echoing Tide,226674,0
9641,573,14,Bloom Void,361146,0
9642,798,211,Wind,376903,0
9643,1241,247,Drowning Current,314358,1
9644,167,167,Beneath the Horizon,257887,0
9645,820,188,Between the Void,195675,0
9646,957,250,Never Rising,414267,0
9647,975,194,Broken Circuit,374410,0
9648,71,71,Chasing Dust,389803,0
9649,465,223,Silver Wreck,286074,0
9650,56,56,Hollow Horizon,367890,1
9651,889,101,Echoing Across Gold,240375,0
9652,1414,229,Leaving Stone,240133,0
9653,636,248,River Mist,280743,1
9654,768,244,Mist,250521,0
9655,481,112,Never Turning,396398,1
9656,206,206,Fading Toward Neon,400874,1
9657,935,153,Beneath the Gold,174126,1
9658,630,62,Fading Prism,144340,0
9659,496,200,Into the Light,177468,1
9660,23,23,Toward the Orbit,131396,1
9661,860,157,Glowing Void,329059,0
9662,1101,166,Fading Between Wind,232196,0
9663,493,156,Vanished Ruin,411603,0
9664,240,240,Never Wandering,136895,0
9665,77,77,Never Leaving,103353,0
9666,52,52,Never Drowning,142403,0
9667,750,114,Mirror Ashes,214841,0
9668,295,80,Golden Wire,267152,0
9669,894,22,Time,211215,0
9670,261,65,Turning Current,262078,0
9671,172,172,Across the Ashes,401252,0
9672,1344,78,Chasing Circuit,395703,0
9673,428,49,Drifting Spark,141490,0
9674,889,101,Signal Horizon,121806,1
9675,28,28,Veil,328251,0
9676,1451,118,Falling Wavelength,209402,1
9677,230,230,Vanishing Through Dust,372050,1
9678,597,165,Echoing Shadow,159283,0
9679,929,173,Crimson Fire,297004,0
9680,1087,59,Through the Smoke,264610,0
9681,1117,121,Never Vanishing,372338,1
9682,277,142,Ashes Tide,103903,0
9683,1132,138,Sky,289067,0
9684,154,154,Mirror Sky,267991,1
9685,107,107,Dark Wind,399345,0
9686,307,12,Sinking Into Wire,386419,0
9687,1082,166,Threshold Signal,238120,0
9688,1123,122,Smoke,108101,0
9689,1114,195,Endless Mirror,261402,1
9690,143,143,Time Neon,126971,0
9691,520,218,River Echo,377604,1
9692,76,76,Circuit,299524,0
9693,461,23,Vanishing Sky,294784,1
9694,14,14,Silver Echo,242719,1
9695,222,222,Light,151059,0
9696,1378,108,Weightless Mist,275390,0
9697,855,86,Never Crashing,296594,1
9698,887,24,Hollow Orbit,115253,0
9699,1265,99,Wandering Orbit,295356,1
9700,877,222,Neon,381976,0
9701,976,100,Bloom Tide,405994,0
9702,1233,160,Neon,239750,0
9703,946,6,Across the Horizon,121845,0
9704,667,97,Broken Glass,397020,1
9705,38,38,Salt Fire,172396,1
9706,866,82,Golden Neon,137353,0
9707,384,202,Prism,219473,0
9708,166,166,Running Rust,404552,0
9709,268,19,Never Crashing,318382,0
9710,481,112,Never Chasing,200740,0
9711,449,77,Silent Light,381669,0
9712,201,201,Orbit,185186,0
9713,1006,122,Light Shore,261841,1
9714,445,230,Crimson Time,369994,1
9715,542,111,Breaking Between Threshold,267714,1
9716,1132,138,Never Sinking,378646,0
9717,1349,6,Spark,121357,0
9718,102,102,Holding Under Ashes,283329,0
9719,1116,96,Leaving Void,295280,0
9720,190,190,Restless Smoke,215800,0
9721,930,86,Wind Spark,125859,1
9722,930,86,Wreck Smoke,155903,0
9723,1087,59,Salt Mirror,159847,0
9724,556,7,Never Sinking,148578,0
9725,518,89,Chasing Glass,118629,0
9726,833,51,Threshold,174187,1
9727,801,25,Never Bleeding,390080,0
9728,595,105,Restless Veil,274341,0
9729,1299,34,Reaching Beyond Neon,360194,1
9730,888,200,Static,284651,0
9731,346,102,Drifting Without Pulse,169612,0
9732,1150,54,Sinking Time,196756,1
9733,879,81,Shadow,262385,0
9734,1079,119,Reaching Through Echo,301812,0
9735,1124,166,Mist Circuit,214254,0
9736,1101,166,Fading Orbit,208336,0
9737,178,178,Holding Through Rust,204679,0
9738,1388,115,Between the Wavelength,159602,0
9739,910,17,Calling Neon,365685,0
9740,973,198,Without the Echo,339201,0
9741,913,28,Above the Time,218836,0
9742,989,19,Fading Stone,419894,1
9743,1142,50,Beneath the Mirror,373804,0
9744,1365,87,Smoke Veil,203299,0
9745,442,122,Echoing Between Bloom,359825,0
9746,31,31,Flame Echo,334348,0
9747,57,57,Scattered Dark,419857,1
9748,311,96,Rust Threshold,154711,1
9749,712,177,Never Leaving,330313,1
9750,1208,189,Sky Ruin,165381,0
9751,593,19,Snow,272387,0
9752,177,177,Rain Static,265809,0
9753,684,93,Stone,406723,0
9754,593,19,Holding Dust,369416,1
9755,486,225,Spark,231649,0
9756,137,137,Never Trembling,145680,1
9757,99,99,Drifting Veil,299561,0
9758,1243,38,Turning Echo,270616,0
9759,503,209,Never Echoing,283262,0
9760,42,42,Holding Ruin,150136,0
9761,892,42,Burning Against Prism,256651,0
9762,719,111,Never Drifting,198455,1
9763,872,48,Smoke Light,146467,0
9764,548,216,Crashing Neon,365724,0
9765,32,32,Light Neon,158340,0
9766,987,99,Burning Within Echo,280783,0
9767,639,168,Mirror Wind,246682,0
9768,670,157,Dark Current,354980,0
9769,786,210,Rain River,191666,1
9770,874,237,Running Under Sky,380545,0
9771,495,30,Silence Stone,300602,0
9772,1085,19,Toward the Wreck,189078,0
9773,1336,225,Drowning Static,116492,1
9774,36,36,Pale Ruin,244427,0
9775,698,103,Drifting Fire,103593,1
9776,1376,96,Waiting Mirror,165209,0
9777,1048,32,Wandering Void,220990,0
9778,109,109,Calling Neon,297979,0
9779,1464,45,Toward the Time,187203,0
9780,1017,122,Against the Hollow,269856,0
9781,537,184,Crimson Snow,302290,0
9782,680,183,Sky Wire,343441,0
9783,731,115,Between the Snow,186143,1
9784,1346,38,Wire,409175,0
9785,108,108,Blinding Mirror,209690,1
9786,389,6,Pale Orbit,150619,0
9787,1387,3,Holding Across Horizon,327721,0
9788,298,201,Never Fading,299148,0
9789,1465,67,Drowning Spark,340329,0
9790,957,250,Light,264760,0
9791,530,144,Echoing Beyond Salt,302769,0
9792,187,187,Distant Static,146671,0
9793,890,226,Threshold,262776,0
9794,1313,118,Velvet Bloom,289113,0
9795,355,8,Never Fading,122097,1
9796,261,65,Silver Ashes,196024,0
9797,388,58,Wire Shore,288743,1
9798,1248,232,Dark Current,412950,0
9799,1174,177,Orbit,394803,0
9800,319,163,Stone,353014,0
9801,996,9,Time,412730,0
9802,1276,29,Never Chasing,286315,1
9803,751,40,Wind,185140,0
9804,893,30,Under the Dark,324478,1
9805,836,44,Never Holding,338060,0
9806,431,35,Unraveling Light,141039,0
9807,262,14,Running Beyond Mist,370446,1
9808,730,173,Crimson Silver,237217,0
9809,151,151,Pulse,368082,0
9810,688,89,Prism,273825,1
9811,591,166,Shadow Silence,221145,1
9812,1066,152,Under the Bloom,166686,0
9813,309,58,Pulse,212790,0
9814,1277,217,Crimson Ember,230492,0
9815,355,8,Holding Stone,356999,0
9816,1394,194,Ruin,320188,0
9817,886,232,Ashes Rust,396261,0
9818,524,23,Never Burning,287662,1
9819,658,129,Never Burning,109009,0
9820,1361,34,Fading Shore,110623,0
9821,368,16,Echoing Dust,209916,0
9822,745,222,Calling Wind,318901,0
9823,280,131,Beneath the Spark,286169,0
9824,203,203,Dust,186126,1
9825,473,110,Breaking Against Dust,159659,0
9826,541,136,Dark,348934,0
9827,689,117,Fading Without Signal,165345,1
9828,1001,232,Flame Neon,388593,0
9829,161,161,Burning Within Mirror,417457,0
9830,427,69,Against the Current,256506,0
9831,401,121,Above the Prism,306173,0
9832,692,65,Smoke,317328,0
9833,426,35,Above the Ruin,394980,0
9834,178,178,Leaving Flame,143444,1
9835,507,69,Beyond the Wreck,387411,0
9836,726,239,Ember,277495,0
9837,930,86,Void Wavelength,184746,1
9838,14,14,Beyond the Ember,325183,0
9839,45,45,Spinning Beyond Light,380008,1
9840,1043,115,Glass Static,295599,0
9841,987,99,Bleeding Against Neon,398310,1
9842,1167,212,Static Ashes,213940,0
9843,1167,212,Burning Within Ashes,252249,1
9844,559,27,Never Burning,190872,0
9845,1351,86,Drowning Bloom,104602,0
9846,291,250,Glass,289942,0
9847,232,232,Never Leaving,372478,1
9848,446,56,Never Rising,274711,0
9849,416,38,Toward the Rain,168453,1
9850,837,160,Never Wandering,326890,0
9851,1105,161,Weightless Smoke,211427,0
9852,183,183,Never Calling,135141,0
9853,1459,50,Echoing Against Mirror,144160,0
9854,1436,61,Wire River,208394,1
9855,745,222,Vanishing Without Dark,140984,0
9856,697,180,Flame,359664,0
9857,1358,236,Rising Prism,128853,0
9858,945,86,Ashes,317238,0
9859,1142,50,Bleeding Across Ember,387312,1
9860,1249,8,Never Drowning,199117,0
9861,1068,52,Shore,234139,0
9862,386,140,Waiting Ashes,244985,0
9863,343,241,Burning Beneath Mirror,387421,1
9864,93,93,Trembling Into Hollow,368529,0
9865,1130,59,Fading Smoke,125035,0
9866,650,243,Vanishing Echo,154435,0
9867,5,5,Sky,392739,0
9868,30,30,Running Above Tide,239586,1
9869,1289,108,Wreck,184697,1
9870,449,77,Endless Wire,137834,0
9871,352,162,Endless Echo,337101,0
9872,656,39,Waiting Above Mist,401408,0
9873,585,206,Shore,414416,1
9874,27,27,Pale Dust,232909,0
9875,1100,244,Chasing Pulse,244937,0
9876,753,3,Drifting Across Bloom,309801,0
9877,1282,250,Toward the Wavelength,363776,0
9878,40,40,Wind Spark,387795,0
9879,339,8,Without the Ruin,304369,0
9880,532,88,Under the Rain,417426,1
9881,4,4,Into the Static,345391,0
9882,1244,217,Never Fading,229413,0
9883,208,208,Static Signal,140584,0
9884,961,202,Silver,211791,0
9885,241,241,Never Fading,170923,0
9886,418,74,Toward the Static,348490,0
9887,1089,14,Never Fading,261679,0
9888,958,80,Shattered Mirror,388537,1
9889,369,217,Frozen Dark,344940,0
9890,1009,65,Into the Prism,160220,0
9891,472,202,Beyond the Fire,103876,0
9892,382,86,Ruin,401666,1
9893,557,193,Never Trembling,231818,0
9894,391,242,Through the Wind,287056,0
9895,1219,127,Never Wandering,218909,0
9896,1105,161,Trembling Echo,182776,0
9897,845,232,Sinking Beyond Glass,292914,0
9898,435,126,Spinning Hollow,115389,0
9899,1315,85,Turning Above Ashes,161603,0
9900,156,156,Ruin,279630,0
9901,1454,8,Never Sinking,360119,0
9902,425,179,Never Turning,319526,0
9903,674,219,Unraveling Echo,270299,0
9904,377,101,Rust Dust,211433,0
9905,666,148,Rising Without Shadow,268293,0
9906,1468,65,Flame Hollow,397861,0
9907,1459,50,Static,313033,0
9908,898,79,Never Leaving,388243,0
9909,1314,161,Between the Time,162539,1
9910,1,1,Reaching Without Light,327130,0
9911,181,181,Beyond the Bloom,140001,0
9912,576,245,Breaking Echo,236991,1
9913,1031,169,Into the Flame,275121,0
9914,220,220,Never Rising,174312,1
9915,1300,37,Rising Silver,241213,0
9916,518,89,Falling Prism,281535,0
9917,780,125,Rust Circuit,205385,1
9918,610,218,Toward the Snow,138870,0
9919,832,51,Prism,264255,0
9920,416,38,Never Glowing,319246,1
9921,1252,15,Never Glowing,260315,1
