royalty_id,track_id,artist_id,label_id,quarter,streams_credited,rate_per_stream,total_payout_usd
28935,7313,66,27,2020-Q3,64998,0.0079,513.48
28936,7313,66,27,2021-Q3,113869,0.0079,899.57
28937,7314,186,14,2023-Q4,119867,0.0049,587.35
28938,7314,186,14,2024-Q1,111986,0.0049,548.73
28939,7314,186,14,2024-Q4,120342,0.0049,589.68
28940,7314,186,14,2022-Q3,79067,0.0049,387.43
28941,7315,119,19,2022-Q4,98010,0.0076,744.88
28942,7315,119,19,2021-Q1,88916,0.0076,675.76
28943,7316,217,5,2024-Q2,117580,0.0057,670.21
28944,7316,217,5,2024-Q4,87988,0.0057,501.53
28945,7316,217,5,2024-Q3,104708,0.0057,596.84
28946,7316,217,5,2023-Q1,93921,0.0057,535.35
28947,7317,25,10,2024-Q3,97619,0.0049,478.33
28948,7317,25,10,2023-Q3,105584,0.0049,517.36
28949,7318,184,30,2024-Q2,903666,0.0052,4699.06
28950,7318,184,30,2024-Q4,695040,0.0052,3614.21
28951,7318,184,30,2021-Q1,1060414,0.0052,5514.15
28952,7319,13,9,2023-Q3,856519,0.0079,6766.5
28953,7319,13,9,2022-Q2,408965,0.0079,3230.82
28954,7320,68,20,2024-Q2,69173,0.0037,255.94
28955,7320,68,20,2023-Q3,25387,0.0037,93.93
28956,7320,68,20,2023-Q4,118707,0.0037,439.22
28957,7320,68,20,2024-Q4,87501,0.0037,323.75
28958,7321,214,14,2023-Q3,681844,0.0049,3341.04
28959,7321,214,14,2024-Q3,767849,0.0049,3762.46
28960,7322,228,30,2023-Q2,18939,0.0052,98.48
28961,7322,228,30,2024-Q3,11465,0.0052,59.62
28962,7322,228,30,2022-Q2,16541,0.0052,86.01
28963,7322,228,30,2022-Q4,13092,0.0052,68.08
28964,7322,228,30,2022-Q3,9622,0.0052,50.03
28965,7323,211,17,2016-Q1,37039,0.0033,122.23
28966,7323,211,17,2018-Q1,114697,0.0033,378.5
28967,7323,211,17,2024-Q1,96475,0.0033,318.37
28968,7323,211,17,2024-Q4,80945,0.0033,267.12
28969,7324,138,20,2024-Q4,128072,0.0037,473.87
28970,7324,138,20,2016-Q2,77583,0.0037,287.06
28971,7325,22,14,2023-Q1,81424,0.0049,398.98
28972,7325,22,14,2022-Q2,62413,0.0049,305.82
28973,7325,22,14,2024-Q4,81814,0.0049,400.89
28974,7325,22,14,2024-Q1,92408,0.0049,452.8
28975,7326,205,20,2022-Q3,527303,0.0037,1951.02
28976,7326,205,20,2022-Q4,551670,0.0037,2041.18
28977,7326,205,20,2020-Q2,617869,0.0037,2286.12
28978,7326,205,20,2020-Q3,896926,0.0037,3318.63
28979,7327,22,14,2017-Q4,112629,0.0049,551.88
28980,7327,22,14,2016-Q3,65519,0.0049,321.04
28981,7327,22,14,2018-Q3,86286,0.0049,422.8
28982,7327,22,14,2015-Q2,87544,0.0049,428.97
28983,7328,209,15,2017-Q1,121267,0.0046,557.83
28984,7328,209,15,2019-Q1,32780,0.0046,150.79
28985,7329,219,5,2024-Q1,935594,0.0057,5332.89
28986,7329,219,5,2024-Q3,589501,0.0057,3360.16
28987,7329,219,5,2024-Q2,920142,0.0057,5244.81
28988,7329,219,5,2024-Q4,146816,0.0057,836.85
28989,7330,185,1,2020-Q1,103706,0.0038,394.08
28990,7330,185,1,2024-Q1,121802,0.0038,462.85
28991,7330,185,1,2019-Q4,42088,0.0038,159.93
28992,7330,185,1,2024-Q2,122029,0.0038,463.71
28993,7330,185,1,2023-Q3,62032,0.0038,235.72
28994,7331,184,30,2021-Q4,872634,0.0052,4537.7
28995,7331,184,30,2018-Q4,988654,0.0052,5141.0
28996,7331,184,30,2023-Q3,859861,0.0052,4471.28
28997,7331,184,30,2020-Q1,276260,0.0052,1436.55
28998,7332,51,14,2020-Q3,8366,0.0049,40.99
28999,7332,51,14,2021-Q3,5887,0.0049,28.85
29000,7332,51,14,2022-Q3,20691,0.0049,101.39
29001,7332,51,14,2016-Q3,12165,0.0049,59.61
29002,7332,51,14,2017-Q1,13506,0.0049,66.18
29003,7333,166,8,2024-Q4,70085,0.0032,224.27
29004,7333,166,8,2023-Q1,112418,0.0032,359.74
29005,7333,166,8,2023-Q2,59177,0.0032,189.37
29006,7333,166,8,2023-Q3,89132,0.0032,285.22
29007,7333,166,8,2024-Q3,126124,0.0032,403.6
29008,7334,168,26,2023-Q3,126753,0.006,760.52
29009,7334,168,26,2020-Q2,90630,0.006,543.78
29010,7334,168,26,2018-Q4,9754,0.006,58.52
29011,7335,179,28,2022-Q4,88063,0.0036,317.03
29012,7335,179,28,2015-Q3,101698,0.0036,366.11
29013,7335,179,28,2024-Q4,130084,0.0036,468.3
29014,7335,179,28,2018-Q4,102204,0.0036,367.93
29015,7335,179,28,2024-Q1,70004,0.0036,252.01
29016,7336,119,19,2019-Q1,118958,0.0076,904.08
29017,7336,119,19,2022-Q2,91533,0.0076,695.65
29018,7336,119,19,2018-Q1,109488,0.0076,832.11
29019,7336,119,19,2021-Q3,101498,0.0076,771.38
29020,7336,119,19,2023-Q2,84294,0.0076,640.63
29021,7336,119,19,2024-Q1,71621,0.0076,544.32
29022,7337,92,18,2024-Q4,10894,0.0046,50.11
29023,7337,92,18,2020-Q1,8618,0.0046,39.64
29024,7338,156,8,2017-Q3,64242,0.0032,205.57
29025,7338,156,8,2022-Q1,137352,0.0032,439.53
29026,7338,156,8,2022-Q4,70604,0.0032,225.93
29027,7339,4,30,2020-Q2,110823,0.0052,576.28
29028,7339,4,30,2019-Q4,106396,0.0052,553.26
29029,7339,4,30,2023-Q3,99576,0.0052,517.8
29030,7339,4,30,2019-Q1,110235,0.0052,573.22
29031,7339,4,30,2024-Q4,73076,0.0052,380.0
29032,7339,4,30,2021-Q3,39037,0.0052,202.99
29033,7340,202,24,2017-Q4,124862,0.0038,474.48
29034,7340,202,24,2020-Q1,112693,0.0038,428.23
29035,7340,202,24,2019-Q2,85322,0.0038,324.22
29036,7341,1,15,2024-Q4,96768,0.0046,445.13
29037,7341,1,15,2022-Q1,53424,0.0046,245.75
29038,7341,1,15,2020-Q1,47204,0.0046,217.14
29039,7341,1,15,2020-Q4,81959,0.0046,377.01
29040,7342,243,11,2020-Q4,539117,0.0048,2587.76
29041,7342,243,11,2022-Q4,501446,0.0048,2406.94
29042,7342,243,11,2024-Q3,513325,0.0048,2463.96
29043,7342,243,11,2022-Q2,917293,0.0048,4403.01
29044,7342,243,11,2021-Q4,1098233,0.0048,5271.52
29045,7342,243,11,2022-Q3,1075269,0.0048,5161.29
29046,7343,2,9,2020-Q1,11049,0.0079,87.29
29047,7343,2,9,2020-Q4,14972,0.0079,118.28
29048,7343,2,9,2024-Q1,14743,0.0079,116.47
29049,7343,2,9,2023-Q3,18201,0.0079,143.79
29050,7343,2,9,2021-Q4,21828,0.0079,172.44
29051,7344,28,5,2019-Q3,9093,0.0057,51.83
29052,7344,28,5,2024-Q4,11567,0.0057,65.93
29053,7344,28,5,2022-Q2,13969,0.0057,79.62
29054,7345,35,18,2017-Q4,67427,0.0046,310.16
29055,7345,35,18,2017-Q3,101971,0.0046,469.07
29056,7346,64,23,2019-Q4,14668,0.0055,80.67
29057,7346,64,23,2016-Q3,16180,0.0055,88.99
29058,7346,64,23,2016-Q2,12485,0.0055,68.67
29059,7347,129,24,2019-Q1,711685,0.0038,2704.4
29060,7347,129,24,2016-Q1,1126637,0.0038,4281.22
29061,7347,129,24,2018-Q3,878101,0.0038,3336.78
29062,7348,68,20,2020-Q4,123180,0.0037,455.77
29063,7348,68,20,2020-Q3,70374,0.0037,260.38
29064,7348,68,20,2017-Q1,81949,0.0037,303.21
29065,7348,68,20,2020-Q2,86209,0.0037,318.97
29066,7348,68,20,2021-Q4,83268,0.0037,308.09
29067,7348,68,20,2018-Q1,119661,0.0037,442.75
29068,7349,245,17,2024-Q1,139770,0.0033,461.24
29069,7349,245,17,2022-Q4,113776,0.0033,375.46
29070,7349,245,17,2021-Q2,72219,0.0033,238.32
29071,7349,245,17,2024-Q4,89277,0.0033,294.61
29072,7349,245,17,2021-Q1,111145,0.0033,366.78
29073,7349,245,17,2023-Q2,122941,0.0033,405.71
29074,7350,223,15,2023-Q3,102715,0.0046,472.49
29075,7350,223,15,2016-Q4,140922,0.0046,648.24
29076,7350,223,15,2015-Q4,87526,0.0046,402.62
29077,7351,74,8,2024-Q4,127579,0.0032,408.25
29078,7351,74,8,2024-Q2,143812,0.0032,460.2
29079,7351,74,8,2024-Q1,93248,0.0032,298.39
29080,7351,74,8,2023-Q4,64270,0.0032,205.66
29081,7352,103,8,2019-Q4,650568,0.0032,2081.82
29082,7352,103,8,2017-Q3,470892,0.0032,1506.85
29083,7352,103,8,2015-Q2,993114,0.0032,3177.96
29084,7352,103,8,2022-Q3,1010671,0.0032,3234.15
29085,7352,103,8,2017-Q1,673986,0.0032,2156.76
29086,7352,103,8,2016-Q1,1133837,0.0032,3628.28
29087,7353,144,11,2023-Q3,536419,0.0048,2574.81
29088,7353,144,11,2024-Q4,413735,0.0048,1985.93
29089,7353,144,11,2020-Q2,472571,0.0048,2268.34
29090,7354,129,24,2017-Q2,717249,0.0038,2725.55
29091,7354,129,24,2019-Q4,1077959,0.0038,4096.24
29092,7355,34,8,2023-Q1,99828,0.0032,319.45
29093,7355,34,8,2022-Q4,53884,0.0032,172.43
29094,7356,125,18,2019-Q3,118318,0.0046,544.26
29095,7356,125,18,2024-Q4,125437,0.0046,577.01
29096,7356,125,18,2022-Q3,87149,0.0046,400.89
29097,7357,186,14,2024-Q1,57658,0.0049,282.52
29098,7357,186,14,2024-Q4,86946,0.0049,426.04
29099,7357,186,14,2024-Q3,107688,0.0049,527.67
29100,7358,214,14,2024-Q1,647986,0.0049,3175.13
29101,7358,214,14,2024-Q2,686309,0.0049,3362.91
29102,7358,214,14,2024-Q3,616480,0.0049,3020.75
29103,7358,214,14,2024-Q4,818462,0.0049,4010.46
29104,7359,127,5,2020-Q4,7641,0.0057,43.55
29105,7359,127,5,2017-Q4,16386,0.0057,93.4
29106,7359,127,5,2022-Q1,16212,0.0057,92.41
29107,7360,23,10,2015-Q4,110248,0.0049,540.22
29108,7360,23,10,2023-Q1,106237,0.0049,520.56
29109,7360,23,10,2018-Q3,111934,0.0049,548.48
29110,7361,195,10,2021-Q2,67496,0.0049,330.73
29111,7361,195,10,2024-Q2,100486,0.0049,492.38
29112,7362,57,21,2020-Q2,107221,0.0067,718.38
29113,7362,57,21,2021-Q3,79791,0.0067,534.6
29114,7362,57,21,2021-Q4,88995,0.0067,596.27
29115,7362,57,21,2023-Q3,103181,0.0067,691.31
29116,7362,57,21,2018-Q3,86883,0.0067,582.12
29117,7362,57,21,2020-Q1,155238,0.0067,1040.09
29118,7363,105,21,2018-Q4,12454,0.0067,83.44
29119,7363,105,21,2017-Q3,6984,0.0067,46.79
29120,7363,105,21,2021-Q3,9547,0.0067,63.96
29121,7363,105,21,2015-Q2,7682,0.0067,51.47
29122,7363,105,21,2015-Q4,12574,0.0067,84.25
29123,7363,105,21,2021-Q1,12439,0.0067,83.34
29124,7364,93,15,2019-Q1,62180,0.0046,286.03
29125,7364,93,15,2019-Q3,98553,0.0046,453.34
29126,7364,93,15,2019-Q4,67372,0.0046,309.91
29127,7364,93,15,2020-Q2,151224,0.0046,695.63
29128,7365,92,18,2022-Q1,10174,0.0046,46.8
29129,7365,92,18,2024-Q4,16029,0.0046,73.73
29130,7366,26,8,2021-Q3,10985,0.0032,35.15
29131,7366,26,8,2018-Q2,19290,0.0032,61.73
29132,7366,26,8,2023-Q3,12768,0.0032,40.86
29133,7366,26,8,2024-Q1,7560,0.0032,24.19
29134,7366,26,8,2022-Q1,11018,0.0032,35.26
29135,7367,244,28,2024-Q2,84918,0.0036,305.7
29136,7367,244,28,2024-Q3,90793,0.0036,326.85
29137,7368,199,12,2023-Q3,13447,0.0064,86.06
29138,7368,199,12,2023-Q1,13036,0.0064,83.43
29139,7369,24,15,2023-Q2,90513,0.0046,416.36
29140,7369,24,15,2024-Q1,43926,0.0046,202.06
29141,7369,24,15,2024-Q3,3489,0.0046,16.05
29142,7369,24,15,2024-Q2,97774,0.0046,449.76
29143,7369,24,15,2022-Q2,61010,0.0046,280.65
29144,7370,50,28,2020-Q3,82574,0.0036,297.27
29145,7370,50,28,2022-Q4,86811,0.0036,312.52
29146,7370,50,28,2023-Q4,126790,0.0036,456.44
29147,7370,50,28,2021-Q3,113095,0.0036,407.14
29148,7371,53,29,2016-Q1,87865,0.0068,597.48
29149,7371,53,29,2015-Q4,38000,0.0068,258.4
29150,7371,53,29,2017-Q2,79822,0.0068,542.79
29151,7371,53,29,2020-Q4,99755,0.0068,678.33
29152,7371,53,29,2019-Q4,54431,0.0068,370.13
29153,7371,53,29,2022-Q3,92726,0.0068,630.54
29154,7372,39,22,2024-Q2,77840,0.005,389.2
29155,7372,39,22,2019-Q3,77431,0.005,387.16
29156,7372,39,22,2015-Q2,68867,0.005,344.33
29157,7373,132,20,2024-Q1,1113242,0.0037,4119.0
29158,7373,132,20,2024-Q2,962047,0.0037,3559.57
29159,7374,230,8,2023-Q3,17405,0.0032,55.7
29160,7374,230,8,2020-Q1,11029,0.0032,35.29
29161,7374,230,8,2022-Q3,10894,0.0032,34.86
29162,7374,230,8,2024-Q1,22053,0.0032,70.57
29163,7374,230,8,2020-Q3,10704,0.0032,34.25
29164,7375,121,22,2024-Q1,70694,0.005,353.47
29165,7375,121,22,2022-Q2,86441,0.005,432.2
29166,7375,121,22,2020-Q3,47241,0.005,236.21
29167,7375,121,22,2024-Q2,76599,0.005,383.0
29168,7375,121,22,2021-Q4,77265,0.005,386.32
29169,7375,121,22,2017-Q3,103541,0.005,517.71
29170,7376,69,10,2021-Q1,18452,0.0049,90.41
29171,7376,69,10,2023-Q4,12536,0.0049,61.43
29172,7376,69,10,2024-Q1,12789,0.0049,62.67
29173,7376,69,10,2022-Q2,21104,0.0049,103.41
29174,7376,69,10,2023-Q1,11788,0.0049,57.76
29175,7376,69,10,2021-Q3,17668,0.0049,86.57
29176,7377,174,2,2022-Q3,102216,0.0038,388.42
29177,7377,174,2,2024-Q4,105026,0.0038,399.1
29178,7377,174,2,2023-Q2,98403,0.0038,373.93
29179,7377,174,2,2021-Q4,110337,0.0038,419.28
29180,7377,174,2,2022-Q2,140820,0.0038,535.12
29181,7377,174,2,2023-Q3,92402,0.0038,351.13
29182,7378,229,16,2022-Q4,112527,0.0032,360.09
29183,7378,229,16,2022-Q3,112644,0.0032,360.46
29184,7378,229,16,2022-Q2,84086,0.0032,269.08
29185,7379,100,6,2022-Q2,60347,0.0045,271.56
29186,7379,100,6,2022-Q4,96210,0.0045,432.94
29187,7380,13,9,2024-Q2,943225,0.0079,7451.48
29188,7380,13,9,2022-Q3,433139,0.0079,3421.8
29189,7380,13,9,2015-Q2,791368,0.0079,6251.81
29190,7380,13,9,2019-Q4,957821,0.0079,7566.79
29191,7380,13,9,2022-Q2,448348,0.0079,3541.95
29192,7380,13,9,2023-Q1,415137,0.0079,3279.58
29193,7381,147,4,2023-Q4,17498,0.006,104.99
29194,7381,147,4,2024-Q1,14371,0.006,86.23
29195,7382,69,10,2022-Q3,9488,0.0049,46.49
29196,7382,69,10,2023-Q3,18935,0.0049,92.78
29197,7382,69,10,2023-Q1,19453,0.0049,95.32
29198,7382,69,10,2024-Q1,12137,0.0049,59.47
29199,7382,69,10,2024-Q2,20710,0.0049,101.48
29200,7383,66,27,2020-Q3,66168,0.0079,522.73
29201,7383,66,27,2023-Q4,87524,0.0079,691.44
29202,7383,66,27,2024-Q3,88432,0.0079,698.61
29203,7384,193,5,2023-Q2,87951,0.0057,501.32
29204,7384,193,5,2018-Q1,64533,0.0057,367.84
29205,7384,193,5,2018-Q3,116451,0.0057,663.77
29206,7384,193,5,2020-Q4,104846,0.0057,597.62
29207,7384,193,5,2017-Q2,77840,0.0057,443.69
29208,7384,193,5,2022-Q2,116506,0.0057,664.08
29209,7385,12,29,2016-Q1,59084,0.0068,401.77
29210,7385,12,29,2020-Q1,69150,0.0068,470.22
29211,7385,12,29,2018-Q3,87227,0.0068,593.14
29212,7386,47,30,2018-Q1,77417,0.0052,402.57
29213,7386,47,30,2019-Q2,89018,0.0052,462.89
29214,7386,47,30,2023-Q2,106969,0.0052,556.24
29215,7387,69,10,2022-Q3,6755,0.0049,33.1
29216,7387,69,10,2024-Q1,18858,0.0049,92.4
29217,7388,65,16,2024-Q3,11756,0.0032,37.62
29218,7388,65,16,2023-Q4,20280,0.0032,64.9
29219,7388,65,16,2023-Q1,12111,0.0032,38.76
29220,7389,111,7,2024-Q2,49399,0.0048,237.12
29221,7389,111,7,2024-Q1,113108,0.0048,542.92
29222,7389,111,7,2024-Q4,131554,0.0048,631.46
29223,7390,59,12,2024-Q2,112981,0.0064,723.08
29224,7390,59,12,2024-Q4,87747,0.0064,561.58
29225,7391,177,26,2019-Q2,79705,0.006,478.23
29226,7391,177,26,2022-Q3,83884,0.006,503.3
29227,7391,177,26,2022-Q4,104684,0.006,628.1
29228,7391,177,26,2023-Q3,77657,0.006,465.94
29229,7391,177,26,2021-Q1,112673,0.006,676.04
29230,7391,177,26,2019-Q4,126607,0.006,759.64
29231,7392,171,22,2019-Q3,53869,0.005,269.35
29232,7392,171,22,2018-Q3,65382,0.005,326.91
29233,7393,163,21,2017-Q3,1155093,0.0067,7739.12
29234,7393,163,21,2021-Q4,870441,0.0067,5831.95
29235,7393,163,21,2016-Q1,1146630,0.0067,7682.42
29236,7393,163,21,2019-Q4,960190,0.0067,6433.27
29237,7394,1,15,2021-Q3,130052,0.0046,598.24
29238,7394,1,15,2024-Q4,86005,0.0046,395.62
29239,7394,1,15,2021-Q1,105081,0.0046,483.37
29240,7394,1,15,2023-Q3,38441,0.0046,176.83
29241,7395,7,1,2020-Q1,731075,0.0038,2778.09
29242,7395,7,1,2020-Q3,710866,0.0038,2701.29
29243,7396,224,7,2024-Q2,840974,0.0048,4036.68
29244,7396,224,7,2023-Q3,650162,0.0048,3120.78
29245,7396,224,7,2024-Q1,791286,0.0048,3798.17
29246,7396,224,7,2022-Q4,911875,0.0048,4377.0
29247,7397,145,29,2019-Q1,77827,0.0068,529.22
29248,7397,145,29,2020-Q1,83964,0.0068,570.96
29249,7397,145,29,2017-Q3,56357,0.0068,383.23
29250,7398,201,15,2021-Q3,113026,0.0046,519.92
29251,7398,201,15,2024-Q4,29713,0.0046,136.68
29252,7398,201,15,2017-Q3,73147,0.0046,336.48
29253,7398,201,15,2023-Q1,119351,0.0046,549.01
29254,7399,222,16,2019-Q3,10896,0.0032,34.87
29255,7399,222,16,2024-Q4,95792,0.0032,306.53
29256,7399,222,16,2017-Q1,41126,0.0032,131.6
29257,7400,187,14,2021-Q2,85253,0.0049,417.74
29258,7400,187,14,2022-Q4,75337,0.0049,369.15
29259,7401,152,1,2023-Q3,66476,0.0038,252.61
29260,7401,152,1,2024-Q4,143812,0.0038,546.49
29261,7401,152,1,2020-Q4,96596,0.0038,367.06
29262,7402,205,20,2020-Q1,645923,0.0037,2389.92
29263,7402,205,20,2017-Q4,724771,0.0037,2681.65
29264,7403,110,19,2024-Q4,841109,0.0076,6392.43
29265,7403,110,19,2021-Q3,558334,0.0076,4243.34
29266,7403,110,19,2024-Q1,959327,0.0076,7290.89
29267,7403,110,19,2015-Q3,969701,0.0076,7369.73
29268,7403,110,19,2021-Q4,574661,0.0076,4367.42
29269,7403,110,19,2018-Q3,753121,0.0076,5723.72
29270,7404,124,27,2023-Q1,120341,0.0079,950.69
29271,7404,124,27,2024-Q4,65486,0.0079,517.34
29272,7405,58,23,2024-Q4,19883,0.0055,109.36
29273,7405,58,23,2022-Q2,12857,0.0055,70.71
29274,7406,20,14,2024-Q2,878681,0.0049,4305.54
29275,7406,20,14,2024-Q1,621004,0.0049,3042.92
29276,7407,98,13,2023-Q3,117731,0.0039,459.15
29277,7407,98,13,2023-Q2,130857,0.0039,510.34
29278,7407,98,13,2023-Q1,83487,0.0039,325.6
29279,7408,50,28,2022-Q4,59188,0.0036,213.08
29280,7408,50,28,2023-Q3,103158,0.0036,371.37
29281,7408,50,28,2015-Q3,82635,0.0036,297.49
29282,7408,50,28,2024-Q1,57976,0.0036,208.71
29283,7408,50,28,2021-Q1,134719,0.0036,484.99
29284,7409,1,15,2021-Q3,80584,0.0046,370.69
29285,7409,1,15,2022-Q1,100608,0.0046,462.8
29286,7409,1,15,2021-Q4,125713,0.0046,578.28
29287,7409,1,15,2023-Q1,47423,0.0046,218.15
29288,7410,73,22,2021-Q1,115894,0.005,579.47
29289,7410,73,22,2021-Q3,150430,0.005,752.15
29290,7410,73,22,2019-Q4,104862,0.005,524.31
29291,7410,73,22,2024-Q3,129128,0.005,645.64
29292,7410,73,22,2015-Q2,67219,0.005,336.1
29293,7410,73,22,2019-Q3,138857,0.005,694.28
29294,7411,209,15,2017-Q1,120338,0.0046,553.55
29295,7411,209,15,2021-Q2,98405,0.0046,452.66
29296,7412,191,13,2021-Q2,13242,0.0039,51.64
29297,7412,191,13,2020-Q2,15267,0.0039,59.54
29298,7412,191,13,2019-Q1,10978,0.0039,42.81
29299,7412,191,13,2024-Q2,11823,0.0039,46.11
29300,7413,190,12,2024-Q1,86757,0.0064,555.24
29301,7413,190,12,2024-Q2,121086,0.0064,774.95
29302,7413,190,12,2024-Q3,61334,0.0064,392.54
29303,7413,190,12,2024-Q4,93989,0.0064,601.53
29304,7414,25,10,2017-Q3,81228,0.0049,398.02
29305,7414,25,10,2022-Q2,128590,0.0049,630.09
29306,7414,25,10,2024-Q2,81673,0.0049,400.2
29307,7414,25,10,2019-Q3,93134,0.0049,456.36
29308,7415,137,22,2016-Q2,897613,0.005,4488.07
29309,7415,137,22,2024-Q2,935473,0.005,4677.36
29310,7415,137,22,2023-Q2,1067280,0.005,5336.4
29311,7415,137,22,2016-Q3,811260,0.005,4056.3
29312,7415,137,22,2018-Q1,235048,0.005,1175.24
29313,7416,231,20,2021-Q3,12909,0.0037,47.76
29314,7416,231,20,2021-Q1,9929,0.0037,36.74
29315,7417,182,14,2019-Q2,743339,0.0049,3642.36
29316,7417,182,14,2022-Q2,935021,0.0049,4581.6
29317,7417,182,14,2022-Q3,706683,0.0049,3462.75
29318,7417,182,14,2016-Q3,549688,0.0049,2693.47
29319,7418,41,28,2019-Q4,14958,0.0036,53.85
29320,7418,41,28,2018-Q1,17818,0.0036,64.14
29321,7418,41,28,2021-Q1,16513,0.0036,59.45
29322,7418,41,28,2024-Q4,12153,0.0036,43.75
29323,7418,41,28,2015-Q2,16487,0.0036,59.35
29324,7418,41,28,2024-Q3,17112,0.0036,61.6
29325,7419,77,29,2018-Q2,13107,0.0068,89.13
29326,7419,77,29,2024-Q2,11294,0.0068,76.8
29327,7420,177,26,2018-Q4,122491,0.006,734.95
29328,7420,177,26,2021-Q1,51979,0.006,311.87
29329,7420,177,26,2021-Q3,89552,0.006,537.31
29330,7421,13,9,2018-Q1,937640,0.0079,7407.36
29331,7421,13,9,2022-Q4,720889,0.0079,5695.02
29332,7421,13,9,2016-Q2,784413,0.0079,6196.86
29333,7421,13,9,2017-Q2,582150,0.0079,4598.99
29334,7421,13,9,2024-Q3,1118057,0.0079,8832.65
29335,7421,13,9,2024-Q1,794199,0.0079,6274.17
29336,7422,52,14,2021-Q3,15341,0.0049,75.17
29337,7422,52,14,2022-Q1,16200,0.0049,79.38
29338,7423,207,17,2020-Q3,100248,0.0033,330.82
29339,7423,207,17,2021-Q2,83025,0.0033,273.98
29340,7423,207,17,2023-Q3,112954,0.0033,372.75
29341,7423,207,17,2024-Q3,91623,0.0033,302.36
29342,7423,207,17,2023-Q1,105402,0.0033,347.83
29343,7423,207,17,2024-Q1,130752,0.0033,431.48
29344,7424,189,20,2015-Q4,11924,0.0037,44.12
29345,7424,189,20,2015-Q2,9071,0.0037,33.56
29346,7424,189,20,2016-Q2,6238,0.0037,23.08
29347,7425,59,12,2024-Q1,96184,0.0064,615.58
29348,7425,59,12,2022-Q3,63431,0.0064,405.96
29349,7425,59,12,2023-Q3,109784,0.0064,702.62
29350,7425,59,12,2024-Q3,114144,0.0064,730.52
29351,7426,122,4,2015-Q2,10988,0.006,65.93
29352,7426,122,4,2017-Q3,12554,0.006,75.32
29353,7426,122,4,2022-Q1,14053,0.006,84.32
29354,7426,122,4,2016-Q4,14882,0.006,89.29
29355,7426,122,4,2020-Q1,7371,0.006,44.23
29356,7427,96,4,2019-Q1,15407,0.006,92.44
29357,7427,96,4,2022-Q3,12799,0.006,76.79
29358,7427,96,4,2024-Q4,22400,0.006,134.4
29359,7428,228,30,2019-Q3,10822,0.0052,56.27
29360,7428,228,30,2020-Q2,18438,0.0052,95.88
29361,7429,120,2,2019-Q2,116790,0.0038,443.8
29362,7429,120,2,2023-Q2,46087,0.0038,175.13
29363,7429,120,2,2017-Q1,125748,0.0038,477.84
29364,7429,120,2,2017-Q4,146485,0.0038,556.64
29365,7430,187,14,2023-Q1,129204,0.0049,633.1
29366,7430,187,14,2016-Q2,115742,0.0049,567.14
29367,7430,187,14,2017-Q1,117089,0.0049,573.74
29368,7430,187,14,2017-Q4,47958,0.0049,234.99
29369,7430,187,14,2022-Q3,121787,0.0049,596.76
29370,7431,74,8,2024-Q2,75707,0.0032,242.26
29371,7431,74,8,2023-Q4,108357,0.0032,346.74
29372,7431,74,8,2023-Q3,43106,0.0032,137.94
29373,7431,74,8,2024-Q3,75163,0.0032,240.52
29374,7431,74,8,2023-Q1,100255,0.0032,320.82
29375,7432,234,17,2024-Q2,94107,0.0033,310.55
29376,7432,234,17,2024-Q4,113480,0.0033,374.48
29377,7432,234,17,2024-Q1,106064,0.0033,350.01
29378,7433,22,14,2022-Q3,134041,0.0049,656.8
29379,7433,22,14,2024-Q1,106281,0.0049,520.78
29380,7434,162,15,2022-Q2,13130,0.0046,60.4
29381,7434,162,15,2020-Q3,15998,0.0046,73.59
29382,7434,162,15,2022-Q4,6196,0.0046,28.5
29383,7434,162,15,2023-Q4,13473,0.0046,61.98
29384,7434,162,15,2024-Q1,11066,0.0046,50.9
29385,7434,162,15,2023-Q2,16893,0.0046,77.71
29386,7435,236,13,2023-Q1,7708,0.0039,30.06
29387,7435,236,13,2024-Q4,15586,0.0039,60.79
29388,7435,236,13,2024-Q3,10602,0.0039,41.35
29389,7435,236,13,2023-Q3,16666,0.0039,65.0
29390,7436,37,10,2024-Q2,809979,0.0049,3968.9
29391,7436,37,10,2024-Q3,862464,0.0049,4226.07
29392,7436,37,10,2024-Q4,805515,0.0049,3947.02
29393,7437,55,11,2015-Q2,85897,0.0048,412.31
29394,7437,55,11,2022-Q2,77330,0.0048,371.18
29395,7437,55,11,2017-Q2,91605,0.0048,439.7
29396,7437,55,11,2020-Q2,120431,0.0048,578.07
29397,7438,238,6,2021-Q2,108776,0.0045,489.49
29398,7438,238,6,2019-Q2,123302,0.0045,554.86
29399,7438,238,6,2018-Q1,98186,0.0045,441.84
29400,7438,238,6,2024-Q3,68452,0.0045,308.03
29401,7439,166,8,2018-Q3,78239,0.0032,250.36
29402,7439,166,8,2023-Q2,76847,0.0032,245.91
29403,7439,166,8,2017-Q4,57624,0.0032,184.4
29404,7439,166,8,2018-Q1,94882,0.0032,303.62
29405,7439,166,8,2015-Q4,112276,0.0032,359.28
29406,7439,166,8,2021-Q2,80915,0.0032,258.93
29407,7440,137,22,2020-Q4,1084284,0.005,5421.42
29408,7440,137,22,2023-Q1,514872,0.005,2574.36
29409,7440,137,22,2024-Q1,427128,0.005,2135.64
29410,7441,124,27,2021-Q1,155782,0.0079,1230.68
29411,7441,124,27,2024-Q3,100941,0.0079,797.43
29412,7441,124,27,2020-Q1,140514,0.0079,1110.06
29413,7442,13,9,2022-Q1,240796,0.0079,1902.29
